Location	ent_type	context	p_no	LongLabel	Addr_type	Type	StAddr	StName	AddNum	City	Subregion	Region	CntryName	Country	x	y	score	error
Paris	GPE	, who had just returned from England to her beloved Paris, reported to Hadria, when she called on the	2499	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Hadria	GPE	The colour rushed into Hadria's cheeks. “Voila.” exclaimed Madame Vauchelet	2518	Hadria, Jhābua, Madhya Pradesh, IND	Locality	City					Jhābua	Madhya Pradesh	India	IND	74.94653000000005	22.934790000000078	100	
Hadria	GPE	it. His opinion of the sex would depend on Hadria's power of persistence. In consequence of numberless pupils	2529	Hadria, Jhābua, Madhya Pradesh, IND	Locality	City					Jhābua	Madhya Pradesh	India	IND	74.94653000000005	22.934790000000078	100	
Paris	GPE	actual life. From the day of her arrival in Paris, Hadria was never again tormented with this nightmare.	2534	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Hadria	GPE	. From the day of her arrival in Paris, Hadria was never again tormented with this nightmare.	2534	Hadria, Jhābua, Madhya Pradesh, IND	Locality	City					Jhābua	Madhya Pradesh	India	IND	74.94653000000005	22.934790000000078	100	
England	GPE	to throw over everything for this object; letters from England incessantly urged a very different course; friends in Paris	2542	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Paris	GPE	England incessantly urged a very different course; friends in Paris pressed her to visit them, to accompany them hither	2542	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Paris	GPE	about her sister, and thought of coming over to Paris to see her, in order to talk over some	2562	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Paris	GPE	tell how long it would be possible to remain in Paris? Hadria thought of the doctrine of the sovereignty of	2569	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Hadria	GPE	Although adding to Hadria's anxieties, the child gave a sense of freshness	2572	Hadria, Jhābua, Madhya Pradesh, IND	Locality	City					Jhābua	Madhya Pradesh	India	IND	74.94653000000005	22.934790000000078	100	
Hadria	GPE	blinking the fact that the desire had been growing in Hadria to test her powers of attraction to the utmost,	2593	Hadria, Jhābua, Madhya Pradesh, IND	Locality	City					Jhābua	Madhya Pradesh	India	IND	74.94653000000005	22.934790000000078	100	
Paris	GPE	of the hill she paused again to look out over Paris, which lay spread far and wide beneath her,	2596	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Hadria	GPE	The more Hadria tried to discover what had happened and what he meant	2597	Hadria, Jhābua, Madhya Pradesh, IND	Locality	City					Jhābua	Madhya Pradesh	India	IND	74.94653000000005	22.934790000000078	100	
England	GPE	not to offend you. The lady has come from England on purpose to entrap you; she came last night	2603	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
France	GPE	I told her that you had decided to remain in France, to adopt it as your country, for it	2606	France	Locality	Country							France	FRA	2.5505399530000545	46.55941704400004	100	
England	GPE	that your friends would not let you go back to England, to the land of fogs, the land of	2608	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
England	GPE	Enfin, I counselled this elegant lady to return to England and to leave you in peace. Always with a	2608	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Paris	GPE	cloak and hat removed, said that her stay in Paris was uncertain as to length. It would depend on	2621	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Paris	GPE	, for a moment. Henriette had obviously come to Paris in order to recapture the fugitive, and meant to	2621	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Hadria	GPE	It ran through Hadria's mind that it was possible to refuse to allow	2623	Hadria, Jhābua, Madhya Pradesh, IND	Locality	City					Jhābua	Madhya Pradesh	India	IND	74.94653000000005	22.934790000000078	100	
Paris	GPE	Fullerton had herself suggested that Henriette should go over to Paris to see what could be done to patch up the	2625	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Hadria	GPE	“Ah! do not let us wrangle, Hadria.”	2637	Hadria, Jhābua, Madhya Pradesh, IND	Locality	City					Jhābua	Madhya Pradesh	India	IND	74.94653000000005	22.934790000000078	100	
England	GPE	my behalf! Have you come all the way from England for this?”	2650	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Paris	GPE	quite understand, Henriette, your object in coming to Paris.” Hadria's voice had grown calmer.	2687	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Hadria	GPE	“Oh, Hadria, Hadria!” cried Miss Temperley with deep regret in her	2721	Hadria, Jhābua, Madhya Pradesh, IND	Locality	City					Jhābua	Madhya Pradesh	India	IND	74.94653000000005	22.934790000000078	100	
England	GPE	Hadria, Hubert is one of the best men in England. I—”	2739	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Hadria	GPE	with a view to chase away the perturbed look from Hadria's face. The latter stooped mechanically and took the	2743	Hadria, Jhābua, Madhya Pradesh, IND	Locality	City					Jhābua	Madhya Pradesh	India	IND	74.94653000000005	22.934790000000078	100	
England	GPE	the hurry of her speech would quicken her arrival in England.	2823	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Hadria	GPE	-accusations, revolts, swarmed insect-like in Hadria's brain, as the train thundered through the darkness	2826	Hadria, Jhābua, Madhya Pradesh, IND	Locality	City					Jhābua	Madhya Pradesh	India	IND	74.94653000000005	22.934790000000078	100	
FULLERTON	GPE	MRS. FULLERTON'S illness proved even more serious than the doctor had	2831	Fullerton, CA, USA	Locality	City				Fullerton	Orange County	California	United States	USA	-117.92895999999996	33.870330000000024	100	
Hadria	GPE	. She asked so incessantly for her daughters, especially Hadria, that all question of difference between her and Hubert	2831	Hadria, Jhābua, Madhya Pradesh, IND	Locality	City					Jhābua	Madhya Pradesh	India	IND	74.94653000000005	22.934790000000078	100	
Hadria	GPE	passed along the landing. A strange fancy came to Hadria, that a dusky figure drifted away before her,	2856	Hadria, Jhābua, Madhya Pradesh, IND	Locality	City					Jhābua	Madhya Pradesh	India	IND	74.94653000000005	22.934790000000078	100	
Hadria	GPE	crisis had stirred a thousand feelings and associations, in Hadria, which had long been slumbering. She seemed to	2858	Hadria, Jhābua, Madhya Pradesh, IND	Locality	City					Jhābua	Madhya Pradesh	India	IND	74.94653000000005	22.934790000000078	100	
Hadria	GPE	vanished. Algitha had handed the cup of brandy to Hadria. The sisters stood by the bedside, scarcely daring	2861	Hadria, Jhābua, Madhya Pradesh, IND	Locality	City					Jhābua	Madhya Pradesh	India	IND	74.94653000000005	22.934790000000078	100	
Paris	GPE	an out-of-the-way district of Paris. As for Hadria's conduct about little Martha,	2892	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Paris	GPE	state of affairs already seemed a hundred years old. Paris was a clear, but far-off dream.	2895	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Paris	GPE	once been actual and living. There still existed a Paris far away beyond the hills, brilliant, vivid,	2895	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Providence	GPE	blame, not even herself. Fate, chance, Providence, the devil, or whatever it was, had	2898	Providence, RI, USA	Locality	City				Providence	Providence County	Rhode Island	United States	USA	-71.41197999999997	41.82388000000003	100	
Providence	GPE	aggrieved, but so long as fate, chance, Providence, or the devil, gave her emotions and desires	2898	Providence, RI, USA	Locality	City				Providence	Providence County	Rhode Island	United States	USA	-71.41197999999997	41.82388000000003	100	
Paris	GPE	Hadria had not seen Professor Fortescue since her return from Paris. She felt that he, and he alone,	2922	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
England	GPE	abroad, but that he was forced to remain in England, for another three months, to complete some work	2922	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Hadria	GPE	Fortescue now made a gloomy background to the responsibilities of Hadria's present life. Valeria's occasional visits were its	2943	Hadria, Jhābua, Madhya Pradesh, IND	Locality	City					Jhābua	Madhya Pradesh	India	IND	74.94653000000005	22.934790000000078	100	
Paris	GPE	suppose. All that was threatening before I went to Paris, is now being fulfilled. I can scarcely realize	2950	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Rome	GPE	the lives of most women, all roads lead to Rome. Whether one does this or that, one finds	2952	Rome, ITA	Locality	City				Rome	Rome	Latium	Italie	ITA	12.495650000000069	41.90322000000003	100	
Hadria	GPE	Valeria shook her head. She had no belief in Hadria's powers in that direction. Hopelessness was her nearest	2957	Hadria, Jhābua, Madhya Pradesh, IND	Locality	City					Jhābua	Madhya Pradesh	India	IND	74.94653000000005	22.934790000000078	100	
Paris	GPE	among them Madame Bertaux, who had just come from Paris, and had news of all Hadria's friends there	2976	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Hadria	GPE	The performance was received with enthusiasm. It deepened Hadria's mood, set her pulses dancing. She assented	2991	Hadria, Jhābua, Madhya Pradesh, IND	Locality	City					Jhābua	Madhya Pradesh	India	IND	74.94653000000005	22.934790000000078	100	
Paris	GPE	. That she possessed these advantages, her life in Paris had made obvious. It was the first time that	2993	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
England	GPE	all, if she would. Since her return to England, anxieties and influences extremely depressing had accustomed her to	2993	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Hadria	GPE	understanding her, as perhaps her hostess felt, noticing Hadria's animation, and the extraordinary power that she was	3002	Hadria, Jhābua, Madhya Pradesh, IND	Locality	City					Jhābua	Madhya Pradesh	India	IND	74.94653000000005	22.934790000000078	100	
Hadria	GPE	The only person who seemed to resist Hadria's influence to-night, was Mrs. Jordan,	3005	Hadria, Jhābua, Madhya Pradesh, IND	Locality	City					Jhābua	Madhya Pradesh	India	IND	74.94653000000005	22.934790000000078	100	
Paris	GPE	, just when she was planning out her flight to Paris. She had not considered the Professor's character very	3028	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
London	GPE	She followed the advice and took the medicines of a London doctor, whom Mrs. Fullerton had entreated her to consult	3030	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Providence	GPE	tell him to remain content in the position in which Providence has placed him?” asked Hadria.	3058	Providence, RI, USA	Locality	City				Providence	Providence County	Rhode Island	United States	USA	-71.41197999999997	41.82388000000003	100	
Hadria	GPE	Professor Theobald sank down on the grass at Hadria's side. She felt that his mood was agitated	3063	Hadria, Jhābua, Madhya Pradesh, IND	Locality	City					Jhābua	Madhya Pradesh	India	IND	74.94653000000005	22.934790000000078	100	
Hadria	GPE	, admirably suited to the song. Every nerve in Hadria answered to her tones.	3065	Hadria, Jhābua, Madhya Pradesh, IND	Locality	City					Jhābua	Madhya Pradesh	India	IND	74.94653000000005	22.934790000000078	100	
Hadria	GPE	that is only to say that you are better than Hadria, by nature. I think perhaps you are,	3082	Hadria, Jhābua, Madhya Pradesh, IND	Locality	City					Jhābua	Madhya Pradesh	India	IND	74.94653000000005	22.934790000000078	100	
Hadria	GPE	realms was she drifting? There was something attractive to Hadria, in the idea of defying the world's laws	3114	Hadria, Jhābua, Madhya Pradesh, IND	Locality	City					Jhābua	Madhya Pradesh	India	IND	74.94653000000005	22.934790000000078	100	
Hadria	GPE	cause is pleaded in your own language, Hadria, Hadria; listen to it, listen. You know what	3148	Hadria, Jhābua, Madhya Pradesh, IND	Locality	City					Jhābua	Madhya Pradesh	India	IND	74.94653000000005	22.934790000000078	100	
Hadria	GPE	When they met at Craddock Place and elsewhere, Hadria suffered miseries of anxiety. She was terrified lest he	3157	Hadria, Jhābua, Madhya Pradesh, IND	Locality	City					Jhābua	Madhya Pradesh	India	IND	74.94653000000005	22.934790000000078	100	
Italy	GPE	, and he hoped to come across her somewhere in Italy. She had given him all news. He looked	3222	Italy	Locality	Country							Italian Republic	ITA	12.833330000000046	42.833330000000046	100	
Hadria	GPE	had given him all news. He looked anxiously at Hadria. The flush had left her face now, and	3222	Hadria, Jhābua, Madhya Pradesh, IND	Locality	City					Jhābua	Madhya Pradesh	India	IND	74.94653000000005	22.934790000000078	100	
Hadria	GPE	,” said Theobald, with a triumphant glance at Hadria.	3236	Hadria, Jhābua, Madhya Pradesh, IND	Locality	City					Jhābua	Madhya Pradesh	India	IND	74.94653000000005	22.934790000000078	100	
Italy	GPE	somewhere, if chance favoured them. She thought of Italy. And at that magic name, they fell into	3296	Italy	Locality	Country							Italian Republic	ITA	12.833330000000046	42.833330000000046	100	
Italy	GPE	gone with her parents and Algitha for a tour in Italy. It was a short but vivid experience which had	3297	Italy	Locality	Country							Italian Republic	ITA	12.833330000000046	42.833330000000046	100	
Hadria	GPE	up a host of words unspoken. There was to Hadria, a personal as well as a general significance in	3324	Hadria, Jhābua, Madhya Pradesh, IND	Locality	City					Jhābua	Madhya Pradesh	India	IND	74.94653000000005	22.934790000000078	100	
Hadria	GPE	A long shadow fell across Hadria as she spoke, blotting out the little flicker of	3336	Hadria, Jhābua, Madhya Pradesh, IND	Locality	City					Jhābua	Madhya Pradesh	India	IND	74.94653000000005	22.934790000000078	100	
Hadria	GPE	he enjoyed the triumph of his position in regard to Hadria. At any rate, he seemed to pounce on	3338	Hadria, Jhābua, Madhya Pradesh, IND	Locality	City					Jhābua	Madhya Pradesh	India	IND	74.94653000000005	22.934790000000078	100	
Hadria	GPE	this was the occasion! He felt so sure of Hadria to-day, that he was swayed by an	3356	Hadria, Jhābua, Madhya Pradesh, IND	Locality	City					Jhābua	Madhya Pradesh	India	IND	74.94653000000005	22.934790000000078	100	
Hadria	GPE	I never to be forgiven? Oh, Hadria, Hadria, this is more than I can bear!”	3367	Hadria, Jhābua, Madhya Pradesh, IND	Locality	City					Jhābua	Madhya Pradesh	India	IND	74.94653000000005	22.934790000000078	100	
Hadria	GPE	sudden vehemence, and stood still, looking down into Hadria's face, with cruel, glittering eyes.	3400	Hadria, Jhābua, Madhya Pradesh, IND	Locality	City					Jhābua	Madhya Pradesh	India	IND	74.94653000000005	22.934790000000078	100	
Portsmouth	GPE	she confess everything to her aunt after her return from Portsmouth?” asked Lady Engleton.	3449	Portsmouth, VA, USA	Locality	City				Portsmouth	City of Portsmouth	Virginia	United States	USA	-76.29770999999994	36.832730000000026	100	
Italy	GPE	Madame Bertaux, who was to join some friends in Italy, to make the journey under her escort, and	3512	Italy	Locality	Country							Italian Republic	ITA	12.833330000000046	42.833330000000046	100	
England	GPE	it. I hope if ever I come back to England—”	3593	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
virginia	GPE	Martha's little cottage was now standing empty, the virginia creeper trailing wildly, in thick festoons and dangling sprays	3598	Virginia, USA	Locality	State or Province						Virginia	United States	USA	-78.69794871299996	37.51282050400005	100	
England	GPE	see that he had gained at all, since leaving England. He was cheerful, and enjoying sunny Italy as	3605	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Italy	GPE	leaving England. He was cheerful, and enjoying sunny Italy as much as his strength would allow. Valeria was	3605	Italy	Locality	Country							Italian Republic	ITA	12.833330000000046	42.833330000000046	100	
Providence	GPE	“Why tempt Providence? Rather bear the ills you have—”	3615	Providence, RI, USA	Locality	City				Providence	Providence County	Rhode Island	United States	USA	-71.41197999999997	41.82388000000003	100	
Craddock Woods	GPE	Sometimes, returning through the Craddock Woods, Hadria would pass through the churchyard on her way	3630	Craddock Wood, Tameside, Greater Manchester, England, GBR	POI	Forest				Tameside	Greater Manchester	England	United Kingdom	GBR	-2.0330122689999257	53.43247284000006	93.69	
Hadria	GPE	Sometimes, returning through the Craddock Woods, Hadria would pass through the churchyard on her way home,	3630	Hadria, Jhābua, Madhya Pradesh, IND	Locality	City					Jhābua	Madhya Pradesh	India	IND	74.94653000000005	22.934790000000078	100	
Italy	GPE	The news from Italy was still far from reassuring. Valeria was terribly anxious	3632	Italy	Locality	Country							Italian Republic	ITA	12.833330000000046	42.833330000000046	100	
England	GPE	. The doctors would not hear of his returning to England at the approach of winter. It would be sheer	3632	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Naples	GPE	they had decided to go on together, perhaps to Naples or Sorrento. Her friends had all fallen in love	3632	Naples, ITA	Locality	City				Naples	Naples	Campanie	Italie	ITA	14.252260000000035	40.840140000000076	100	
Sorrento	GPE	decided to go on together, perhaps to Naples or Sorrento. Her friends had all fallen in love with the	3632	Sorrento, Napoli, ITA	Locality	City				Sorrento	Napoli	Campania	Italia	ITA	14.372980000000041	40.62363000000005	100	
Hadria	GPE	sunshine to the earth. Among the cruelest elements of Hadria's experience had been that emptying of her heart;	3636	Hadria, Jhābua, Madhya Pradesh, IND	Locality	City					Jhābua	Madhya Pradesh	India	IND	74.94653000000005	22.934790000000078	100	
Hadria	GPE	companionship of Lady Engleton has been of great service to Hadria,” he observed, after a long pause.	3647	Hadria, Jhābua, Madhya Pradesh, IND	Locality	City					Jhābua	Madhya Pradesh	India	IND	74.94653000000005	22.934790000000078	100	
Italy	GPE	The couple were to take a tour in Italy, where they hoped to meet Valeria and Professor Fortescue	3677	Italy	Locality	Country							Italian Republic	ITA	12.833330000000046	42.833330000000046	100	
Hadria	GPE	by happiness and success, was of infinite help to Hadria, in her efforts to shake off the symptoms that	3682	Hadria, Jhābua, Madhya Pradesh, IND	Locality	City					Jhābua	Madhya Pradesh	India	IND	74.94653000000005	22.934790000000078	100	
Hadria	GPE	had a long and intimate conversation, one evening in Hadria's room, by her fire; but it was	3686	Hadria, Jhābua, Madhya Pradesh, IND	Locality	City					Jhābua	Madhya Pradesh	India	IND	74.94653000000005	22.934790000000078	100	
Hadria	GPE	face, that had been allowed to run down since Hadria's last visit. “Seems more cheerful like,	3735	Hadria, Jhābua, Madhya Pradesh, IND	Locality	City					Jhābua	Madhya Pradesh	India	IND	74.94653000000005	22.934790000000078	100	
Hadria	GPE	room, and returned with a thick slice, which Hadria crumbled and scattered on the window-sill, as	3741	Hadria, Jhābua, Madhya Pradesh, IND	Locality	City					Jhābua	Madhya Pradesh	India	IND	74.94653000000005	22.934790000000078	100	
Pari	GPE	old drawing-room? Never since she returned from Pari. Even her own piano at home had been almost	3743	Parĩ, Département de Paris, Ile-de-France, FRA	Locality	City				Bahliz	Département de Paris	Ile-de-France	France	FRA	2.3488000000000397	48.85341000000005	100	
England	GPE	state became so alarming that he decided to return to England. Miss Du Prel and an old friend whom she	3768	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
