Location	ent_type	context	p_no	LongLabel	Addr_type	Type	StAddr	StName	AddNum	City	Subregion	Region	CntryName	Country	x	y	score	error
Richmond	GPE	out of the Kensington shop into another I have at Richmond, I could offer you the first floor above it	1473	Richmond, CA, USA	Locality	City				Richmond	Contra Costa County	California	United States	USA	-122.34292999999997	37.93784000000005	100	
Providence	GPE	many, yet which, in the inscrutable mystery of Providence, had been left to go down to the grave	1487	Providence, RI, USA	Locality	City				Providence	Providence County	Rhode Island	United States	USA	-71.41197999999997	41.82388000000003	100	
London	GPE	which to be married. A dense, yellow, London fog, the like of which the Misses Leaf had	1490	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
China	GPE	Miss Leaf attired herself in her violet silk and white China shawl, and Miss Hilary put on her silver-	1493	China	Locality	Country							China	CHN	103.93002703300004	36.567348398000036	100	
Richmond	GPE	there was another notice to be given, if the Richmond plan were carried out; another sad retrenchment, foreboding	1496	Richmond, CA, USA	Locality	City				Richmond	Contra Costa County	California	United States	USA	-122.34292999999997	37.93784000000005	100	
Richmond	GPE	sisters affectionately, hoped they would be very happy at Richmond, and that they would often come to see her	1501	Richmond, CA, USA	Locality	City				Richmond	Contra Costa County	California	United States	USA	-122.34292999999997	37.93784000000005	100	
London	GPE	"He had added to his natural cleverness a degree of London sharpness, the result of much ""knocking about"""	1515	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
India	GPE	sofa, and Miss Hilary reading aloud the letter from India. But it was laid quietly aside as she said	1540	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
Richmond	GPE	they were going to live in two little rooms at Richmond, where they would board with the inmates of the	1541	Richmond, CA, USA	Locality	City				Richmond	Contra Costa County	California	United States	USA	-122.34292999999997	37.93784000000005	100	
Richmond Park	GPE	their own room, and the walk afterward, in Richmond Park or along the Thames banks toward Twickenham. Perhaps it	1557	Richmond Park, Rotherham, South Yorkshire, England, GBR	Locality	District				Rotherham	South Yorkshire	England	United Kingdom	GBR	-1.3993288389999634	53.42900216600003	100	
Twickenham	GPE	, in Richmond Park or along the Thames banks toward Twickenham. Perhaps it was partly from the contrast to that	1557	Twickenham, AL, USA	Locality	City				Huntsville	Madison County	Alabama	United States	USA	-86.58593999999994	34.73040000000003	100	
London	GPE	was partly from the contrast to that weary year in London, but never, in any spring, had the	1557	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
India	GPE	which brightened outside things. After that sad letter from India which came on Selina's wedding day, every succeeding	1558	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
Richmond	GPE	on her poor weary feet the grand carriages of the Richmond gentry, who are not a bit more well-	1561	Richmond, CA, USA	Locality	City				Richmond	Contra Costa County	California	United States	USA	-122.34292999999997	37.93784000000005	100	
Richmond	GPE	him. After a few faint, formal questions concerning Richmond affairs, somehow her conversation always recurred to her own	1567	Richmond, CA, USA	Locality	City				Richmond	Contra Costa County	California	United States	USA	-122.34292999999997	37.93784000000005	100	
London	GPE	in domestic service, especially in the great houses of London, does not pretend to describe the ins and outs	1573	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	country girl who came unexpectedly into this new world of London servant-life — a world essentially its own,	1573	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Madagascar	GPE	as ignorant as they are of what goes on in Madagascar and Otabeite.	1573	Madagascar	Locality	Country							Madagascar	MDG	46.69788267100006	-19.37694392999998	100	
Coventry	GPE	"bullied, threatened, or at best ""sent to Coventry,"" from morning till night."	1576	Coventry, West Midlands, England, GBR	Locality	City				Coventry	West Midlands	England	United Kingdom	GBR	-1.5068480599999248	52.40772365500004	100	
Richmond	GPE	consented that on her next holiday she should go to Richmond, in order to speak to Miss Hilary on the	1595	Richmond, CA, USA	Locality	City				Richmond	Contra Costa County	California	United States	USA	-122.34292999999997	37.93784000000005	100	
Whit	GPE	Whit-Monday, the day when Tom escaped from the	1601	Whit, 15 Southside Ave, Asheville, NC, 28801, USA	POI	Hotel	15 Southside Ave	Southside	15	Asheville	Buncombe County	North Carolina	United States	USA	-82.55243999999999	35.588100000000054	100	
Richmond	GPE	two young people perched themselves on the top of the Richmond omnibus and drove through Kensington, Hammersmith, Turnham Green	1601	Richmond, CA, USA	Locality	City				Richmond	Contra Costa County	California	United States	USA	-122.34292999999997	37.93784000000005	100	
Kensington	GPE	on the top of the Richmond omnibus and drove through Kensington, Hammersmith, Turnham Green, and over Kew Bridge	1601	Kensington, PE, CAN	Locality	City				Kensington	Prince County	Prince Edward Island	Canada	CAN	-63.635685999999964	46.43773200000004	100	
Hammersmith	GPE	top of the Richmond omnibus and drove through Kensington, Hammersmith, Turnham Green, and over Kew Bridge — Tom	1601	Hammersmith, Amber Valley, Derbyshire, England, GBR	Locality	District				Amber Valley	Derbyshire	England	United Kingdom	GBR	-1.4104780079999273	53.06030543700007	100	
Richmond	GPE	"little shop — which nobody need expect to find at Richmond now — bearing the well-known name ""Janet"	1603	Richmond, CA, USA	Locality	City				Richmond	Contra Costa County	California	United States	USA	-122.34292999999997	37.93784000000005	100	
London	GPE	the forwardness, untidiness, and unconscientiousness of a regular London maid-servant, and was a sore trial to	1628	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Richmond	GPE	that the carriage should convey them all the way to Richmond.	1674	Richmond, CA, USA	Locality	City				Richmond	Contra Costa County	California	United States	USA	-122.34292999999997	37.93784000000005	100	
Edinburgh	GPE	Mr. Ascott arranged to start on a business journey to Edinburgh; promising, however, to be back in three	1711	Edinburgh, City of Edinburgh, Scotland, GBR	Locality	City				Edinburgh	City of Edinburgh	Scotland	United Kingdom	GBR	-3.1891070809999746	55.95333947800003	100	
Providence	GPE	in that awful way in which fate — say rather Providence — often works; cutting, with one sharp blow	1772	Providence, RI, USA	Locality	City				Providence	Providence County	Rhode Island	United States	USA	-71.41197999999997	41.82388000000003	100	
Edinburgh	GPE	and write two letters, one to her master in Edinburgh, and the other to Miss Hilary. The first	1791	Edinburgh, City of Edinburgh, Scotland, GBR	Locality	City				Edinburgh	City of Edinburgh	Scotland	United Kingdom	GBR	-3.1891070809999746	55.95333947800003	100	
Richmond	GPE	second she charged him to send by special messenger to Richmond. But he, being lazily inclined, or else	1791	Richmond, CA, USA	Locality	City				Richmond	Contra Costa County	California	United States	USA	-122.34292999999997	37.93784000000005	100	
Richmond	GPE	Miss Hilary. It would be midnight before he reached Richmond; still it must be done.	1794	Richmond, CA, USA	Locality	City				Richmond	Contra Costa County	California	United States	USA	-122.34292999999997	37.93784000000005	100	
Richmond	GPE	And then they went back to their old life at Richmond, and the widower returned to his solitary bachelor ways	1818	Richmond, CA, USA	Locality	City				Richmond	Contra Costa County	California	United States	USA	-122.34292999999997	37.93784000000005	100	
Richmond	GPE	lodging for herself and baby near baby's aunts at Richmond; only desiring that the lodging should be as handsome	1821	Richmond, CA, USA	Locality	City				Richmond	Contra Costa County	California	United States	USA	-122.34292999999997	37.93784000000005	100	
Richmond Hill	GPE	Henry was not well, remained in the lodgings on Richmond Hill, and slept in the nursery, Elizabeth making up	1828	Richmond Hill, ON, CAN	Locality	City				Richmond Hill	York Regional Municipality	Ontario	Canada	CAN	-79.43786299999994	43.87066900000008	100	
England	GPE	that there was a fixed time for his return to England, which nothing except the very strongest necessity could alter	1837	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Liverpool	GPE	's wish to write to the house of business at Liverpool, and ask what had become of Mr. Lyon.	1841	Liverpool, Merseyside, England, GBR	Locality	City				Liverpool	Merseyside	England	United Kingdom	GBR	-2.9784949999999526	53.40936677000008	100	
Richmond Park	GPE	, Elizabeth, and the baby, had spent in Richmond Park, watching the rabbits darting about under the brown fern	1846	Richmond Park, Rotherham, South Yorkshire, England, GBR	Locality	District				Rotherham	South Yorkshire	England	United Kingdom	GBR	-1.3993288389999634	53.42900216600003	100	
England	GPE	the beautiful park, than which, perhaps, all England can not furnish a scene more thoroughly sylvan, thoroughly	1849	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Thames	GPE	gate of Pembroke Lodge, where the valley of the Thames lies spread out like a map, stretching miles and	1849	Thames, Adolfo Alsina, Buenos Aires, ARG	Locality	City				Thames	Adolfo Alsina	Buenos Aires	Argentina	ARG	-63.294779999999946	-36.92563999999993	100	
Southampton	GPE	"""I only landed last night at Southampton,"" Mr. Lyon explained to Miss Leaf, after"	1861	Southampton, Hampshire, England, GBR	Locality	City				Southampton	Hampshire	England	United Kingdom	GBR	-1.4043040479999718	50.90488206900005	100	
Liverpool	GPE	"stay. To-night I must go on to Liverpool."""	1863	Liverpool, Merseyside, England, GBR	Locality	City				Liverpool	Merseyside	England	United Kingdom	GBR	-2.9784949999999526	53.40936677000008	100	
Australia	GPE	. Poor Ascott, we suppose, must be in Australia. I earn enough to keep Johanna and myself,	1886	Australia	Locality	Country							Australia	AUS	134.48403119800003	-25.70993156999998	100	
Providence	GPE	circumstances, or from mean worldly motives, have found Providence kinder to them than they deserved, and settled down	1910	Providence, RI, USA	Locality	City				Providence	Providence County	Rhode Island	United States	USA	-71.41197999999997	41.82388000000003	100	
London	GPE	"actually persuaded her lover to have an important engagement in London! She could not bear him to be ""looked"	1919	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
India	GPE	being settled, in six months hence he returned to India, he should not return alone. When he said	1923	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
Liverpool	GPE	, when he had returned from a second absence in Liverpool. They were walking up Richmond Hill. The sun	1924	Liverpool, Merseyside, England, GBR	Locality	City				Liverpool	Merseyside	England	United Kingdom	GBR	-2.9784949999999526	53.40936677000008	100	
Thames	GPE	set frostily and red over the silver curve of the Thames, and Venus, large and bright, was shining	1924	Thames, Adolfo Alsina, Buenos Aires, ARG	Locality	City				Thames	Adolfo Alsina	Buenos Aires	Argentina	ARG	-63.294779999999946	-36.92563999999993	100	
India	GPE	"; ""you would like her to go out to India with us. Certainly, if she chooses. I"	1927	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
India	GPE	"three years — you will have to go back to India alone."""	1938	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
London	GPE	world by herself; who did not shrink from traversing London streets alone at seemly and unseemly hours; from going	1943	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
India	GPE	wife for three months, to let him go to India without her would be simply and utterly impossible.	1983	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
Bombay	GPE	a point of honor, refuse to go back to Bombay until such time as his senior partner's son,	1985	Bombay, Mumbai, Maharashtra, IND	Locality	City				Mumbai	Mumbai	Maharashtra	India	IND	72.83484000000004	18.940180000000055	100	
England	GPE	only forestalling his rights; that before he first quitted England, seven years ago, he had made his will	1994	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Providence	GPE	should become a less holy thing than it is — Providence accepts the will for the act, and makes the	2008	Providence, RI, USA	Locality	City				Providence	Providence County	Rhode Island	United States	USA	-71.41197999999997	41.82388000000003	100	
Liverpool	GPE	, not being qualified to take his place in the Liverpool house, had to go out to India instead of	2013	Liverpool, Merseyside, England, GBR	Locality	City				Liverpool	Merseyside	England	United Kingdom	GBR	-2.9784949999999526	53.40936677000008	100	
India	GPE	in the Liverpool house, had to go out to India instead of Robert Lyon, who would now remain permanently	2013	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
England	GPE	remain permanently, as the third senior partner, in England.	2013	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Southampton	GPE	This news had met him at Southampton. He had gone thence direct to Liverpool, arranged	2014	Southampton, Hampshire, England, GBR	Locality	City				Southampton	Hampshire	England	United Kingdom	GBR	-1.4043040479999718	50.90488206900005	100	
Liverpool	GPE	him at Southampton. He had gone thence direct to Liverpool, arranged affairs so far as was possible, and	2014	Liverpool, Merseyside, England, GBR	Locality	City				Liverpool	Merseyside	England	United Kingdom	GBR	-2.9784949999999526	53.40936677000008	100	
London	GPE	"; for she wished, with her great aversion to London, to make her nursling as far as possible """	2022	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Liverpool	GPE	and happiness as Mrs. Robert Lyon, to live in Liverpool, and Miss Leaf with her. Thus both Elizabeth	2030	Liverpool, Merseyside, England, GBR	Locality	City				Liverpool	Merseyside	England	United Kingdom	GBR	-2.9784949999999526	53.40936677000008	100	
Liverpool	GPE	one sister married, and the other sent off to Liverpool, to be servant to Mrs. Lyon. While at	2034	Liverpool, Merseyside, England, GBR	Locality	City				Liverpool	Merseyside	England	United Kingdom	GBR	-2.9784949999999526	53.40936677000008	100	
London	GPE	something of the sort, with his pretty, showy London wife, who, when he brought her there,	2034	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Westminster	GPE	It was in one of those wretched nooks in Westminster, now swept away by Victoria Street and other improvements	2042	Westminster, CO, USA	Locality	City				Westminster	Adams County	Colorado	United States	USA	-105.05000999999999	39.86347000000006	100	
Surrey	GPE	Westminster Bridge, and in a little street on the Surrey side she found what she wanted — a decent room	2072	Surrey, BC, CAN	Locality	City				Surrey	Greater Vancouver Regional District	British Columbia	Canada	CAN	-122.82795599999997	49.10589700000003	100	
Westminster	GPE	whole establishment at Russell Square — and went down to Westminster.	2122	Westminster, CO, USA	Locality	City				Westminster	Adams County	Colorado	United States	USA	-105.05000999999999	39.86347000000006	100	
London	GPE	on Westminster Bridge, and watched the great current of London life ebbing and flowing — life on the river and	2123	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	corner of it was, as is too usual in London streets, a public house, about which more than	2125	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	she should like that better than a close, noisy London church yard.	2146	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Liverpool	GPE	Lyon's return, and of the happy home at Liverpool.	2164	Liverpool, Merseyside, England, GBR	Locality	City				Liverpool	Merseyside	England	United Kingdom	GBR	-2.9784949999999526	53.40936677000008	100	
Heigh-ho	GPE	able to doctor him and help him a little. Heigh-ho; it's a comfort to think I ever did	2168	Heigh, Northumberland, England, GBR	Locality	District				Heigh	Northumberland	England	United Kingdom	GBR	-2.136881530999972	55.40114714100008	87.69	
London	GPE	would have thought he was, the safe wilderness of London. There, carefully disguised, he had lived decently	2176	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Westminster	GPE	chemist and druggist in that not too respectable neighborhood of Westminster, with a salary of twenty pounds a year.	2176	Westminster, CO, USA	Locality	City				Westminster	Adams County	Colorado	United States	USA	-105.05000999999999	39.86347000000006	100	
Australia	GPE	", is that you? I thought you were in Australia, or dead, or something."""	2212	Australia	Locality	Country							Australia	AUS	134.48403119800003	-25.70993156999998	100	
Liverpool	GPE	wanted to ask you if you have any message for Liverpool. I go there to-morrow on business for	2221	Liverpool, Merseyside, England, GBR	Locality	City				Liverpool	Merseyside	England	United Kingdom	GBR	-2.9784949999999526	53.40936677000008	100	
