Location	ent_type	context	p_no	LongLabel	Addr_type	Type	StAddr	StName	AddNum	City	Subregion	Region	CntryName	Country	x	y	score	error
Morstan	GPE	'Two nights later he and his friend, Captain Morstan, came to my hut in the dead of the	780	Morstang, Indre Østfold, Viken, NOR	Locality	Village					Indre Østfold	Viken	Norge	NOR	11.269760000000076	59.58667000000003	87.5	
Morstan	GPE	"'""I want you just to let Captain Morstan hear that story from your own lips, Small,"	781	Morstang, Indre Østfold, Viken, NOR	Locality	Village					Indre Østfold	Viken	Norge	NOR	11.269760000000076	59.58667000000003	87.5	
yawls	GPE	a time. There are plenty of little yachts and yawls at Calcutta or Madras which would serve our turn well	790	Yawl, East Devon, Devon, England, GBR	Locality	Village				East Devon	Devon	England	United Kingdom	GBR	-2.9664271319999784	50.74664140100003	80	
Madras	GPE	are plenty of little yachts and yawls at Calcutta or Madras which would serve our turn well. Do you bring	790	Madras, Chennai, Tamil Nadu, IND	Locality	City				Chennai	Chennai	Tamil Nadu	India	IND	80.28256000000005	13.083750000000066	100	
Morstan	GPE	"'""You see, Morstan,"" said he, ""Small is a man"	793	Morstang, Indre Østfold, Viken, NOR	Locality	Village					Indre Østfold	Viken	Norge	NOR	11.269760000000076	59.58667000000003	87.5	
India	GPE	I shall get leave of absence and go back to India in the monthly relief-boat to inquire into the	795	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
Agra	GPE	both the officers with charts of the part of the Agra fort, and mark the place in the wall where	799	Agra, Uttar Pradesh, IND	Locality	City				Agra	Agra	Uttar Pradesh	India	IND	78.00005000000004	27.19219000000004	100	
India	GPE	treasure was hid. Major Sholto was to go to India to test our story. If he found the box	799	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
Morstan	GPE	, and finally to return to his duties. Captain Morstan was then to apply for leave of absence, to	799	Morstang, Indre Østfold, Viken, NOR	Locality	Village					Indre Østfold	Viken	Norge	NOR	11.269760000000076	59.58667000000003	87.5	
Agra	GPE	apply for leave of absence, to meet us at Agra, and there we were to have a final division	799	Agra, Uttar Pradesh, IND	Locality	City				Agra	Agra	Uttar Pradesh	India	IND	78.00005000000004	27.19219000000004	100	
chokey	GPE	Mr. Jones is impatient to get me safely stowed in chokey. I'll make it as short as I can	800	Cho Key Highway 2255, Na Kha, Mueang Udon Thani, Udon Thani 41000, THA	POI	Grocery	Highway 2255	2255		Na Kha	Mueang Udon Thani	Udon Thani	Thailand	THA	102.80318214921954	17.55244306820157	99	
India	GPE	as I can. The villain Sholto went off to India, but he never came back again. Captain Morstan	800	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
Morstan	GPE	to treat five men as he had treated us. Morstan went over to Agra shortly afterwards, and found,	800	Morstang, Indre Østfold, Viken, NOR	Locality	Village					Indre Østfold	Viken	Norge	NOR	11.269760000000076	59.58667000000003	87.5	
Agra	GPE	as he had treated us. Morstan went over to Agra shortly afterwards, and found, as we expected,	800	Agra, Uttar Pradesh, IND	Locality	City				Agra	Agra	Uttar Pradesh	India	IND	78.00005000000004	27.19219000000004	100	
Agra	GPE	throat—that was my one thought. Even the Agra treasure had come to be a smaller thing in my	800	Agra, Uttar Pradesh, IND	Locality	City				Agra	Agra	Uttar Pradesh	India	IND	78.00005000000004	27.19219000000004	100	
Tonga	GPE	'Tonga—for that was his name—was a fine	802	Tonga	Locality	Country							Tonga	TON	-175.27562999999998	-21.158658678999927	100	
Tonga	GPE	'He was stanch and true, was little Tonga. No man ever had a more faithful mate.	803	Tonga	Locality	Country							Tonga	TON	-175.27562999999998	-21.158658678999927	100	
Tonga	GPE	in an hour we were well out at sea. Tonga had brought all his earthly possessions with him, his	804	Tonga	Locality	Country							Tonga	TON	-175.27562999999998	-21.158658678999927	100	
Singapore	GPE	were picked up by a trader which was going from Singapore to Jiddah with a cargo of Malay pilgrims. They	804	Singapore, SGP	Locality	City				Singapore		Singapore	Singapore	SGP	103.85239000000007	1.2908800000000724	100	
Tonga	GPE	Malay pilgrims. They were a rum crowd, and Tonga and I soon managed to settle down among them.	804	Tonga	Locality	Country							Tonga	TON	-175.27562999999998	-21.158658678999927	100	
London	GPE	world, something always turning up to keep us from London. All the time, however, I never lost	805	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
England	GPE	three or four years ago, we found ourselves in England. I had no great difficulty in finding where Sholto	805	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Tonga	GPE	earned a living at this time by my exhibiting poor Tonga at fairs and other such places as the black cannibal	807	Tonga	Locality	Country							Tonga	TON	-175.27562999999998	-21.158658678999927	100	
Tonga	GPE	to me that I could manage the thing easily through Tonga. I brought him out with me with a long	807	Tonga	Locality	Country							Tonga	TON	-175.27562999999998	-21.158658678999927	100	
Tonga	GPE	was still in the room, to his cost. Tonga thought he had done something very clever in killing him	807	Tonga	Locality	Country							Tonga	TON	-175.27562999999998	-21.158658678999927	100	
Tonga	GPE	last to those who had most right to them. Tonga then pulled up the rope, closed the window,	807	Tonga	Locality	Country							Tonga	TON	-175.27562999999998	-21.158658678999927	100	
Tonga	GPE	know. By the way, I had hoped that Tonga had lost all his darts; yet he managed to	809	Tonga	Locality	Country							Tonga	TON	-175.27562999999998	-21.158658678999927	100	
Schelmen der Stoff	GPE	dir schuf, Denn zum würdigen Mann war und zum Schelmen der Stoff.' By the way, à propos of this	826															nothing found
