Location,ent_type,context,p_no
Napoleonic,LOC,"workmen. I found him there one day, most Napoleonic, on a little Elba of dirt, in an",1400
Napoleon,GPE,"bedroom the name of some favourite hero-Cliff, Napoleon, Caesar, and so forth-and having it",1400
Beckenham,GPE,"the winter months. When I think of her at Beckenham, I always think first of her as dressed in",1401
Beckenham,GPE,"work, and was really becoming quite cheerfully entangled in Beckenham society when she was suddenly taken up by the roots",1402
Beckenham,GPE,"Roundabout."" She talked of the way in which Beckenham society was getting mixed, and turned on to a",1407
Beckenham,GPE,if they're properly treated. Here of course in Beckenham it's different. I won't call the people,1407
Beckenham,GPE,", and being given a sort of topographical history of Beckenham, which he assured me time after time was """,1412
Beckenham,GPE,"A few such pictures of those early days at Beckenham stand out, and then I find myself among the",1445
Beckenham,GPE,movement was always far more in evidence there than at Beckenham. The velocity was increasing.,1445
Runcorn,GPE,the Runcorns. (Even there he was nibbling at Runcorn with the idea of our great Amalgamation budding in his,1446
Runcorn,GPE,"""Runcorn hadn't cigars like these,"" he said,",1460
Bluff,LOC,tell ME. It's a Bluff.-It's all a Bluff. Life's a Bluff-practically. That's,1478
Majolica,GPE,"red-shaded tables, at the exotics in great Majolica jars, at the shining ceramic columns and pilasters,",1481
New York,GPE,"a time so speedily when not even the clubs of New York could have overawed my uncle, and when he could",1481
Bexhill,GPE,"little bright vignette of the hall of the Magnificent, Bexhill-on-Sea, and people dressed for dinner",1490
America,GPE,"wealth, such as ourselves; it includes nearly all America as one sees it on the European stage. It",1491
Paris,GPE,"of attraction of Bond Street, Fifth Avenue, and Paris. Their general effect is one of progressive revolution,",1491
Beckenham,GPE,"getting money, and except for his onslaught on the Beckenham house, bothered very little about his personal surroundings and",1493
con molto,GPE,"astonish and dismay; shopped crescendo, shopped fortissimo, con molto espressione until the magnificent smash of Crest Hill eroded his",1493
Hardingham,GPE,"she was, as I saw her going towards the Hardingham, sitting up, as she always did, rather",1493
china,GPE,"the selvage of hangings, look at the bottoms of china....",1505
Palestine,GPE,", upon the most romantic quest in history, to Palestine. Dreams, loyalties, place and honour, how",1514
Durgan,GPE,"It had evaporated, indeed, long before the ultimate Durgan had died, and in his old age he had",1514
Scotland,GPE,witchcraft were a later innovation-that fashion came from Scotland with the Stuarts.,1516
Duffield,GPE,"fretted stone, outside the restricted limits of the present Duffield church, and half buried in nettles. ""Ichabod",1517
China,GPE,amusing.... The daughter had a disappointment and went to China as a missionary and got mixed up in a massacre,1524
Duffield,GPE,"""It's a great thing for Duffield to have Lady Grove occupied again,"" he was",1540
Parish,GPE,"""I mean to do my duty by the Parish,"" said my uncle.",1541
London,GPE,"Life grows dull. The young people drift away to London.""",1542
London,GPE,all the brisker girls go into service in or near London. The life of excitement attracts them. And no,1556
Cambridge,GPE,"a going concern. Just as Oxford is-or Cambridge. Or any of those old, fine old things",1557
Village Jam,GPE,"uncle, ""to be done on Mod'un lines with Village Jam and Pickles-boiled in the country.""",1559
London,GPE,and across the trim green on our way back to London. It seemed that afternoon the most tranquil and idyllic,1560
England,GPE,"""England's full of Bits like this,"" said my",1561
Crest Hill,GPE,"from the buying of Lady Grove to the beginning of Crest Hill, from the days when the former was a stupendous",1566
London,GPE,increasing detachment from our business and the great world of London; I saw it more and more in broken glimpses,1566
Empire,GPE,"a near view of the machinery by which an astounding Empire is run, rubbed shoulders and exchanged experiences with bishops",1570
Crest Hill,LOC,the veranda of the little pavilion near my worksheds behind Crest Hill in which my aeroplanes and navigable balloons were housed.,1577
Lady Grove,GPE,"down in the woods that hid the lights of the Lady Grove windows, I remember the nightingales thrilled and gurgled....",1583
Palestine,GPE,"George. Things come to us. Eh? This Palestine thing.""...",1590
Marbel,GPE,"his door, grinning with all his teeth, and Marbel, silly beggar! comes out with his white apron",1593
Palestine,GPE,"a big Progressive On-coming Imperial Time. This Palestine business-the daring of it.... It's,",1595
London,GPE,"hear."" He waved his cigar towards Leatherhead and London.",1596
Africa,LOC,"seas, hundreds of millions, Chinese, M'rocco, Africa generally, 'Merica.... Well, here we are",1597
Merica,GPE,"millions, Chinese, M'rocco, Africa generally, 'Merica.... Well, here we are, with power,",1597
West Africa,GPE,", from that little office of ours, out to West Africa, out to Egypt, out to Inja, out",1600
Egypt,GPE,"of ours, out to West Africa, out to Egypt, out to Inja, out east, west,",1600
Palestine,GPE,it faster and faster. Creative. There's that Palestine canal affair. Marvellous idee! Suppose we take that,1600
Mediterranean,LOC,"the others, and run that water sluice from the Mediterranean into the Dead Sea Valley-think of the difference",1600
the Dead Sea Valley,LOC,", and run that water sluice from the Mediterranean into the Dead Sea Valley-think of the difference it will make! All",1600
Jericho,GPE,"make! All the desert blooming like a rose, Jericho lost for ever, all the Holy Places under water",1600
Palestine,GPE,.... New centres.... Zzzz.... Finance.... Not only Palestine.,1601
Marbel,GPE,"parlour are sittin' down to whist, Ruck and Marbel and all, and give 'em ten minutes of my",1610
America,GPE,a hand. That's where our Democracy differs from America. Over there a man succeeds; all he gets,1614
Duffield,GPE,"?"" I speculated. ""The vicar would like Duffield. Too much like Duffer! Difficult thing, a",1624
Geneva,GPE,"the Man of Destiny, and he even secured in Geneva, though he never brought home, an old coach",1629
Bohemia,GPE,surprised to come upon my uncle in a mixture of Bohemia and smart people at an At Home in the flat,1632
Hardingham,GPE,"and gave him an inconceivable talking-to at the Hardingham, and then came round to ""blow-up",1634
Crest Hill,LOC,"day when he declared, as Americans say, for Crest Hill. He had come up to see my new gas",1652
Crest Hill,GPE,"speedily became the leading occupation of his culminating years, Crest Hill. But all the world has heard of that extravagant",1667
Crest Hill,LOC,"liable to an invitation to week-end and view Crest Hill, and many an eager promoter, unaware of how",1667
Westminster,GPE,"immense new orders verbally-an unsatisfactory way, as Westminster and the contractors ultimately found.",1667
Westminster,GPE,", in grey trousers and a black jacket, and Westminster in Jaeger underclothing, a floriferous tie, and peculiar",1668
Wealden,LOC,"heaps of earth, piles of garden stone from the Wealden ridges. On either hand the walls of his irrelevant",1670
Crest Hill,LOC,dawn. All going up to the new road for Crest Hill. Remarkable I thought it. And so I've,1678
Cheaping,GPE,"rough road was made. We brought up gas from Cheaping and electricity from Woking, which place I found also",1692
South Kensington,GPE,"continuous effort, and how, when I came to South Kensington, I became demoralised by the immense effect of London",1694
London,GPE,"Kensington, I became demoralised by the immense effect of London, by its innumerable imperative demands upon my attention and",1694
the West Indies,GPE,"to do what I suppose every other coloured boy in the West Indies could do without turning a hair, and that is",1697
London,GPE,"could. I substituted a motor-bicycle for the London train and took my chances in the southward traffic,",1702
Normandy,GPE,and this surprise. I remembered her simply as a Normandy. I'd clean forgotten that Garvell was the son,1713
Surrey,GPE,"it. It was amazing to find her in this Surrey countryside, when I'd never thought of her as",1713
London,GPE,looks upon the iris beds; my uncle was in London.,1722
the West Wood,GPE,"""Out in the West Wood?""",1747
Crest Hill,LOC,"""Beyond the high Barrows. East of Crest Hill and the wood.""",1793
Duffield,GPE,. I made a wide circle over Lady Grove and Duffield and out towards Effingham and came back quite successfully to,1802
Effingham,GPE,wide circle over Lady Grove and Duffield and out towards Effingham and came back quite successfully to the starting-point,1802
Duffield,GPE,"the servants were out on the lawn, and the Duffield school playground swarmed with children too indifferent to aeronautics to",1803
Crest Hill,GPE,to aeronautics to cease their playing. But in the Crest Hill direction-the place looked extraordinarily squat and ugly from,1803
London,GPE,"orbit for which I had no data, going to London and Paris, into Wales and Northampton, while her",1822
Paris,GPE,"which I had no data, going to London and Paris, into Wales and Northampton, while her stepmother,",1822
Wales,GPE,"no data, going to London and Paris, into Wales and Northampton, while her stepmother, on some independent",1822
Northampton,GPE,", going to London and Paris, into Wales and Northampton, while her stepmother, on some independent system of",1822
Charlotte,GPE,"they obeyed the rule of an inflexible old maid, Charlotte, and Beatrice exercised all the rights of proprietorship in",1822
Carnaby,GPE,", and Beatrice exercised all the rights of proprietorship in Carnaby's extensive stables. Her interest in me was from",1822
London,GPE,she took occasion to tell us she was going to London for some indefinite number of weeks. I couldn't,1917
London,GPE,"and uncertain. At times I would go away to London to snatch some chance of seeing Beatrice there, at",1925
England,GPE,"and I'll put all this rotten old Warren of England at your feet!""",1939
Hardingham,GPE,I caught an early train and went up to the Hardingham.,1947
London,GPE,I went up to the Hardingham through a dense London fog to see how things really stood. Before I,1948
London,GPE,", and then a sky of such brown as only London can display.",1950
London,GPE,for fifty years. He's laying up for our London and African meeting. Let him. He can turn,1973
Lagos,GPE,. We ought to have run out a steamer to Lagos or one of those West Coast places and done it,1989
West Coast,LOC,run out a steamer to Lagos or one of those West Coast places and done it from there. Fancy a brig,1989
the Black Sea,LOC,way to a certificate after some preliminary naval experiences in the Black Sea. The mate was an Essex man of impenetrable reserve,2016
Chatham,GPE,"stayed with my Uncle Nicodemus Frapp at the bakery at Chatham-where, by-the-by, we",2017
the west coast,LOC,"I'm going,"" I said, ""to the west coast of Africa.""",2021
Africa,LOC,""" I said, ""to the west coast of Africa.""",2021
West Africa,GPE,"""Isn't West Africa a vile climate?"" ""Are you going to",2032
West Africa,GPE,"in bed, told him for the first time of West Africa, spent an hour with him in settling all the",2044
West Africa,GPE,"""Why are you going to West Africa?"" she asked at once.",2046
Hades,GPE,but this we won't spoil. We're-in Hades if you like. Where there's nothing to hide,2089
Mordet Island,GPE,"That expedition to Mordet Island stands apart from all the rest of my life,",2111
Cape Verde,LOC,"I was cold all the time until after we passed Cape Verde, then I became steamily hot; I had been",2113
the Bay of Biscay,LOC,"only one thing brightly, one morning of sunshine in the Bay of Biscay and a vision of frothing waves, sapphire green,",2120
England,GPE,is a glorified bourgeoisie! Eet is plutocratic. In England dere is no aristocracy since de Wars of Roses.,2121
Europe,LOC,"since de Wars of Roses. In the rest of Europe east of the Latins, yes; in England,",2121
England,GPE,"of Europe east of the Latins, yes; in England, no.",2121
England,GPE,"""Eet is all middle-class, youra England. Everything you look at, middle-class.",2122
Africa,LOC,"But so it was I made my voyage to Africa, and came at last into a world of steamy",2141
Mordet Island,GPE,"we go with a little breeze on our quarter, Mordet Island rounded and the quap, it might be within a",2144
England,GPE,"is worse. Any one who knows anything-outside England-knows that is worse.""",2163
the coast eastward,LOC,or later the ridiculous embargo that now lies upon all the coast eastward of Mordet Island will be lifted and the reality of,2180
Mordet Island,GPE,embargo that now lies upon all the coast eastward of Mordet Island will be lifted and the reality of the deposits of,2180
Mordet Island,LOC,"about myself and humanity in those weeks of effort behind Mordet Island. I understand now the heart of the sweater,",2186
Africa,LOC,We were clear of Africa-and with the booty aboard I did not see,2219
Thames,GPE,"was saved. I saw myself returning triumphantly into the Thames, and nothing on earth to prevent old Capern's",2220
Europe,LOC,"agreed with him that the British were the scum of Europe, the westward drift of all the people, a",2222
Atlantic,LOC,"then you know, as we got out into the Atlantic this side of Cape Verde, the ship began to",2223
Cape Verde,LOC,"as we got out into the Atlantic this side of Cape Verde, the ship began to go to pieces. I",2223
Plymouth,GPE,"gave me what he had, but I landed at Plymouth still largely ignorant of the course of events. I",2236
England,GPE,"newspapers I bought, the placards I saw, all England indeed resounded to my uncle's bankruptcy.",2237
Atlantic,LOC,"I said, ""is at the bottom of the Atlantic. There's some bills-We've got to pay",2241
Crest Hill,LOC,"getting tight. Get 'em talking. Go down to Crest Hill and fly. That's YOUR affair.""",2257
Mordet Island,GPE,"I will confess that that Mordet Island nightmare of mine returned, and as I looked at",2259
Napoleon,GPE,"liver-something. Zzzz. Gives way somewhere. Napoleon did at last. All through the Waterloo campaign,",2260
Waterloo,GPE,"somewhere. Napoleon did at last. All through the Waterloo campaign, his stomach-it wasn't a stomach",2260
Russia,GPE,to me. He put it as a retreat from Russia. There were still the chances of Leipzig.,2261
Leipzig,GPE,retreat from Russia. There were still the chances of Leipzig.,2261
London,GPE,with me. She'd like to be here in London. But there's corners I got to turn alone,2267
Crest Hill,LOC,"Trek. Well-anyway, it won't be Crest Hill.... But it's hard on Teddy. He must",2277
Plymouth,GPE,not thought of her once since I had landed at Plymouth. No doubt she had filled the background of my,2282
Charlotte,GPE,at the Dower House. I was greeted by their Charlotte-with a forbidding eye and a cold astonishment.,2301
Woking,GPE,"of meeting her. I went along the lane towards Woking, the lane down which we had walked five months",2303
Crest Hill,LOC,myself looking down on the huge abandoned masses of the Crest Hill house.,2304
London,GPE,", and stared. ""Why aren't you in London?""",2310
Russia,GPE,"You're bound to contradict yourself. It's like Russia, George.... It isn't fair play.... Prominent",2320
Richmond,GPE,"the Embankment, and there I took a boat to Richmond. Some idee. I took a rowing boat when",2322
London,GPE,here. Windsor way. And there they are in London doing what they like with me.... I don't,2322
Richmond,GPE,"""No. That's partly why I went to Richmond. But I never thought-""",2338
Crest Hill,LOC,His little bloodshot eyes stared at Crest Hill.,2339
Normandy,GPE,"airship adrift, and turn up as pedestrian tourists in Normandy or Brittany, and so get away. That,",2341
Surrey,GPE,"'s experience was made up of warmth, of moonlit Surrey and Sussex landscape, and of a rapid and successful",2367
Sussex,GPE,"was made up of warmth, of moonlit Surrey and Sussex landscape, and of a rapid and successful flight,",2367
the South Downs,LOC,"buttoned with street lamps. I came quite close to the South Downs near Lewes, and all the lights were out in",2368
Lewes,GPE,". I came quite close to the South Downs near Lewes, and all the lights were out in the houses",2368
Brighton,GPE,"We left the land a little to the east of Brighton, and by that time Brighton was well abed.",2368
the Bay of Biscay,LOC,"have either just hit Ushant, or carry us over the Bay of Biscay. I thought I was east of Cherbourg, when",2369
Cherbourg,GPE,"Bay of Biscay. I thought I was east of Cherbourg, when I was far to the west and stopped",2369
Bordeaux,GPE,"I saw the lights of Bordeaux when it was quite dark, a nebulous haze against",2376
Bordeaux,GPE,", near where we dropped, is fifty miles from Bordeaux, whose harbour lights I must have seen.",2376
France,GPE,"through the air overseas, at least that dawn in France stands cold and clear and full. I see again",2380
Bayonne,GPE,"every stage of our journey. I got him to Bayonne, where he refused at first to eat, and",2392
Montpelier,GPE,"got one in. He was a young man from Montpelier, just beginning to practise, and very mysterious and",2393
Pyrenees,GPE,"uncle's deathbed. There is a background of the Pyrenees, of blue hills and sunlit houses, of the",2394
Luzon,LOC,"hills and sunlit houses, of the old castle of Luzon and a noisy cascading river, and for a foreground",2394
Boom,GPE,"was discovered. I found the press, and especially Boom's section of it, had made a sort of",2407
England,GPE,those odd types that oscillate between remote country towns in England and the conduct of English Church services on mutual terms,2408
London,GPE,"as I was now getting into touch with affairs in London again, and trying to disentangle the gigantic details of",2408
Luzon,LOC,back to my own inn down the straggling street of Luzon.,2457
London,GPE,"of the push and the promotions, the noise of London, the crowded, various company of people through which",2460
Port Luzon,LOC,"had walked together in the hot morning sunshine down through Port Luzon. There, for a time, we stood leaning",2467
Pyrenees,LOC,"the distant peeks, the rich blue masses of the Pyrenees. For a long time we said nothing, and",2467
London,GPE,"popular character. For two weeks I was kept in London ""facing the music,"" as he would have",2480
Hardingham,GPE,"with the frightful pile of figures and documents at the Hardingham, a task to which this raid to Lady Grove",2482
Africa,LOC,"""Did you get what you went for to Africa?"" she asked.",2505
London,GPE,"you have us, after this, meet again in London or Paris or somewhere, scuffle to some wretched dressmaker",2583
Paris,GPE,"us, after this, meet again in London or Paris or somewhere, scuffle to some wretched dressmaker's,",2583
Empire,GPE,"hope, a hope that finds no promise in this Empire or in any of the great things of our time",2625
Thames,GPE,"her, was done and I took her down the Thames and went out nearly to Texel for a trial of",2627
England,GPE,in a new and parallel manner to be passing all England in review. I saw it then as I had,2629
North Sea,LOC,I went dreaming into the night out upon the wide North Sea.,2629
England,GPE,"This,"" it came to me, ""is England. That is what I wanted to give in my",2631
Hurlingham,GPE,"an easy rush down Craven Reach, past Fulham and Hurlingham, past the long stretches of muddy meadow And muddy",2632
Battersea,GPE,"the long stretches of muddy meadow And muddy suburb to Battersea and Chelsea, round the cape of tidy frontage that",2632
Devonshire,GPE,"King going to open Parliament, and the Duke of Devonshire looking like a gorgeous pedlar and terribly bored with the",2634
England,GPE,"It is quaint, no doubt, this England-it is even dignified in places-and full",2635
Duffield,GPE,that crusader my uncle championed against the nettles outside the Duffield church.,2635
Thames,LOC,To run down the Thames so is to run one's hand over the pages,2637
England,GPE,one's hand over the pages in the book of England from end to end. One begins in Craven Reach,2637
England,GPE,is as if one were in the heart of old England. Behind us are Kew and Hampton Court with their,2637
Kew,GPE,in the heart of old England. Behind us are Kew and Hampton Court with their memories of Kings and Cardinals,2637
Westminster,GPE,"'s residences, that stretches from Cheyne Walk nearly to Westminster and hides a wilderness of slums. What a long",2637
Bastille,GPE,beef-eater of a policeman disguised miraculously as a Bastille.,2637
London,GPE,"For a stretch you have the essential London; you have Charing Cross railway station, heart of",2638
England,GPE,"civil war, one is reminded again of the original England, one feels in the fretted sky the quality of",2638
London,GPE,"Through that central essential London reach I drove, and X2 bored her nose under",2641
Saint Paul's,GPE,"competition of traders, irrelevantly beautiful and altogether remote, Saint Paul's! ""Of course!"" one says, """,2642
London,GPE,dissolved like a cloud into the grey blues of the London sky.,2642
England,GPE,"And then the traditional and ostensible England falls from you altogether. The third movement begins,",2643
London,GPE,"third movement begins, the last great movement in the London symphony, in which the trim scheme of the old",2643
England,GPE,Again and again in this book I have written of England as a feudal scheme overtaken by fatty degeneration and stupendous,2643
England,GPE,"overshadowed by the vulgarest, most typical exploit of modern England, the sham Gothic casings to the ironwork of the",2644
Sea,LOC,"the very gates of our mother of change, the Sea!",2644
London,GPE,"nature. For the third part of the panorama of London is beyond all law, order, and precedence;",2645
Greenwich,GPE,"wind. Past it all we drove. And at Greenwich to the south, you know, there stands a",2646
London,GPE,to have an annual dinner-before the port of London got too much for them altogether. The old facade,2646
Northfleet,GPE,"the sea increased and prevailed, reach after reach from Northfleet to the Nore.",2646
siroo,GPE,"up and tear the oily water louder and faster, siroo, siroo-swish-siroo, and the hills",2647
Kent,GPE,"siroo-swish-siroo, and the hills of Kent-over which I once fled from the Christian teachings",2647
Essex,GPE,Nicodemus Frapp-fall away on the right hand and Essex on the left. They fall away and vanish into,2647
England,GPE,"and trackless ways. Light after light goes down. England and the Kingdom, Britain and the Empire, the",2647
the Kingdom,GPE,"ways. Light after light goes down. England and the Kingdom, Britain and the Empire, the old prides and",2647
Britain,GPE,"after light goes down. England and the Kingdom, Britain and the Empire, the old prides and the old",2647
Empire,GPE,"down. England and the Kingdom, Britain and the Empire, the old prides and the old devotions, glide",2647
London,GPE,"horizon, pass-pass. The river passes-London passes, England passes...",2647
England,GPE,"-pass. The river passes-London passes, England passes...",2647
Empire,GPE,"as a modest button on the complacent stomach of the Empire. Though as a matter of fact, X2 is",2654
