Location,ent_type,context,p_no
Agnes,LOC,"market now; but you ought to be ashamed, Agnes, of missing that little pigmy peer, Lord Bowater",1236
Charlotte,GPE,and comes to town with the declared intention of giving Charlotte and Maria 'proper advantages!' The poor girls,1237
St. Abbsbury,GPE,"family coach trundling slowly back at a funeral pace to St. Abbsbury, where the lodge-keeper despondingly counts heads as",1237
Agnes,LOC,"""You know, Agnes, though I do not tease you or Patrick by",1244
Agnes,LOC,"""But, Agnes! as Patrick says, you cannot live upon",1248
Wakefield,GPE,"allowed Marion her own way, as the Vicar of Wakefield's daughters were allowed their pocket-money, which",1251
Agnes,LOC,"music was as different as her conversation from that of Agnes, who but little appreciated it, and generally left",1252
Agnes,LOC,"The style of Agnes' singing was a brilliant bravura, which, in",1253
Agnes,LOC,"and saw young Lord Wigton standing near the door beside Agnes, in an attitude of intense and speechless admiration,",1254
Agnes,LOC,"style is very amateur-ish indeed,"" interrupted Agnes, bitterly. ""I do not wish to boast",1263
Agnes,LOC,"Next morning, to the increased indignation of Agnes, Lord Wigton's servant left at the door of",1268
St. John's,GPE,", Lord Wigton's servant left at the door of St. John's Lodge, two splendid bouquets, both equally rare and",1268
Granby,GPE,"mentioning that he was about soon to arrive at the Granby, in attendance on his uncle, who had already",1269
Agnes,LOC,"causing half the trouble and fracas occasioned by that of Agnes, seemed invariably to fit better than any other person",1269
Agnes,LOC,generally acted the principal part. In the mind of Agnes—or rather in the empty space where a mind,1270
Agnes,LOC,"While Agnes thus piled hope upon hope, her wishes were dedicated",1272
Yorkshire,GPE,"humoredly whispered to Marion, as they drove along through Yorkshire, that with such a mute as Agnes beside him",1275
Agnes,LOC,"along through Yorkshire, that with such a mute as Agnes beside him, he felt almost afraid of the bow",1275
Agnes,LOC,"the closeness, while Sir Arthur smilingly remarked, that Agnes' life seemed to be a sea of troubles,",1275
Agnes,LOC,"who turned a gloomy grove into a crystal palace, Agnes had now, in her private mind, metamorphosed the",1276
Agnes,LOC,and sometimes as gracefully declined. Nothing was real around Agnes at present; but as the picture of a friend,1276
Agnes,LOC,"Castle nor Harewood House attracted a moment's attention from Agnes, who cared no more for the magnificent landscapes they",1277
Agnes,LOC,"to the altar. It was a favorite speculation with Agnes, that she was to become acquainted in the public",1277
Agnes,LOC,"In the estimation of Agnes, ""good society"" was composed entirely of lords",1279
Agnes,LOC,"the world thus ran upon castors in the imagination of Agnes, no novel could be nearly so interesting as her",1280
Brussels,GPE,"amusements, and ending the whole with orange flowers, Brussels lace, wedding-cake, and favors.",1280
Agnes,LOC,of the sacred duties or home affections ever entered into Agnes' calculations. She lived merely for the triumphs of,1281
Great Britain,GPE,might be prepared in it for all the invalids in Great Britain. Her ears were instantly deafened by a noisy clamor,1282
Granby,GPE,"Arthur Dunbar first appeared in the public room at the Granby, leading in his two radiantly beautiful nieces, the",1288
Agnes,LOC,"to the criticising, examining, fastidious air with which Agnes, in the full swell of magnificence, glanced her",1289
St. James',GPE,"they had been introduced at a drawing-room in St. James' Palace, the saloon was encumbered with groups of people",1290
Agnes,LOC,"Close beside the seat on which Agnes had accidentally placed herself, she very soon observed an",1292
Agnes,LOC,"air of supercilious haughtiness, which testified that, like Agnes, he thought himself too good for his company.",1292
Agnes,LOC,"personage seemed almost worth the trouble of pleasing, and Agnes, after replying rather graciously to his first few remarks",1294
Rome,GPE,"humors of a place like Harrowgate, and do at Rome as Rome does,"" said he, in a",1295
Rome,GPE,"a place like Harrowgate, and do at Rome as Rome does,"" said he, in a somewhat haughty",1295
Birmingham,GPE,", or in a second-class train on the Birmingham railroad.""",1297
Sheffield,GPE,"visiting Harrowgate for society. Mere knife-grinders from Sheffield, and country curates,"" replied her fastidious companion",1299
apoplexy,GPE,"had a quarrel. The Marquis is so afraid of apoplexy, that when he walks out the Abbe Mordaunt always",1308
Agnes,LOC,", while silently admiring the beautiful fluctuations of expression in Agnes' resplendent eyes, fixed on himself with almost incredulous",1314
Agnes,LOC,"spoke in a voice of almost feminine softness, though Agnes thought the expression of his countenance peculiarly sinister and forbidding",1314
Agnes,LOC,"then, must be the Abbe Mordaunt!"" exclaimed Agnes, almost aloud, while she gazed at his stern",1315
Agnes,LOC,"should not certainly have suited any young girl educated like Agnes, who stretched her complaisance, however, to the",1316
Agnes,LOC,", and of which he lavished a splendid profusion on Agnes.",1317
Agnes,LOC,"Marion had found reason to dread the bitter vengeance of Agnes' tongue, but at no loss to guess the",1318
Agnes,LOC,"undefined feeling of alarm respecting the rapidly increasing intimacy of Agnes with Lord Doncaster, caused her to long impatiently for",1318
Agnes,LOC,"felt unwilling to distress her uncle on the subject of Agnes' extraordinary conduct, trusting that the whole affair was",1318
Granby,GPE,"room the morning after her brother's arrival at the Granby, while a brilliant color lighted up her cheek,",1319
France,GPE,"take the Granby on our way to the south of France, where we are to go health-hunting and",1329
Agnes,LOC,"a set of family jewels. In the mind of Agnes, Captain De Crespigny seemed only an appendage to his",1332
Marion,GPE,and still retained the same place as at first in Marion's affection. The depth of her feelings was tempered,1332
Agnes,LOC,"intimacy which had sprung up so suddenly between the beautiful Agnes and his whimsical old—, but certainly not venerable",1333
Agnes,LOC,"cynical and repulsive than ever, since the time when Agnes had inadvertently irritated the vanity of Lord Doncaster by her",1333
Agnes,LOC,", in some degree, to resume that intimacy with Agnes, which he came intending entirely to discontinue; for",1334
Granvilles,GPE,"spare from attending to her uncle was dedicated to the Granvilles. Clara never left her private sitting-room,",1334
Knaresborough,GPE,"who called them sublime, and the petrifying well at Knaresborough had petrified many with admiration.",1337
Agnes,LOC,"juvenile, flirted with the more elderly misses, and Agnes, seated between Lord Doncaster and the Abbe, seemed",1338
Agnes,LOC,"by Captain De Crespigny, who had now openly abandoned Agnes for her, that, annoyed and perplexed how to",1340
Granvilles,GPE,"with Sir Arthur to the quiet domestic fireside of the Granvilles, where she enjoyed the peaceful reality of happiness,",1340
the United Kingdoms,GPE,"against the world, for being the dullest proser in the United Kingdoms of Great Britain and Ireland, with the Colonies besides",1349
Great Britain,GPE,"for being the dullest proser in the United Kingdoms of Great Britain and Ireland, with the Colonies besides. He will",1349
Ireland,GPE,"dullest proser in the United Kingdoms of Great Britain and Ireland, with the Colonies besides. He will die talking",1349
Colonies,LOC,"United Kingdoms of Great Britain and Ireland, with the Colonies besides. He will die talking, for he talks",1349
Europe,LOC,"I never laugh! I am the gravest man in Europe. I do sometimes give a bewitching smile, but",1357
Marion,GPE,"Though Mr. Granville and Marion, with the good-humored connivance of Sir Arthur",1362
Agnes,LOC,"having spoken, one evening, a few words to Agnes, strolled away in momentary pique at the careless inattention",1366
Agnes,LOC,"were frequently directed towards Captain De Crespigny. Those of Agnes now assumed an almost unnatural brightness, and her cheek",1366
Agnes,LOC,"in some degree, the report of his marriage to Agnes, and being an enthusiastic admirer of beauty, might",1366
Agnes,LOC,"Captain De Crespigny had hitherto been to Agnes like the sun to the dial, causing the lights",1369
Agnes,LOC,"""Yes, delightful!"" echoed Agnes, mechanically.",1371
Agnes,LOC,"""Delightful, indeed!"" repeated Agnes, in an almost dreaming tone.",1373
Japan,GPE,"I have been plastered to the wall like Warren's Japan blacking, looking as grave as an old gate-",1375
St. Vitus,GPE,"Crown ball. Her dancing-master must have been St. Vitus! She was as light as——""",1383
Charleville,GPE,"""That is Charleville of ours! Mrs. O'Donoghoe considers him the first of",1386
Agnes,LOC,"the Crawfords are so often atrociously disagreeable,"" observed Agnes, listlessly. ""We must allow, that in",1397
Granvilles,GPE,"purseproud finery! They almost live with Marion and the Granvilles; but I abhor that whole set!""",1399
Cape Madeira,LOC,", that the Crawfords at home indulge in nothing but Cape Madeira and water. We, who have been brought up",1400
India,GPE,"old nabob is so rich, that it took five India ships to carry home his fortune, and he has",1406
Ireland,GPE,"cousin, with estates in all the disturbed districts of Ireland.""",1411
Waterloo,GPE,had a whole regiment of horses killed under him at Waterloo! He saw sixteen colonels of cavalry lose their heads,1413
Brighton,GPE,"somewhere before! He must have dressed my hair at Brighton, or measured me for a coat at Dodd's",1423
Granby,GPE,"travelling carriage suddenly swept round the road leading towards the Granby, while in the clear moonlight it could only be",1430
Agnes,LOC,"in her heart. Richard was very seldom, as Agnes expressed it, ""tuned up to nonsense pitch.",1455
Italy,GPE,"abroad, particularly as connected with the Roman Catholics of Italy and France.",1458
France,GPE,particularly as connected with the Roman Catholics of Italy and France.,1458
Marion,GPE,"greatly admired, while he awakened the keenest interest in Marion and Miss Howard, by alluding to an abortive attempt",1460
Yorkshire,GPE,"Lord Doncaster was at this time the talk of all Yorkshire for her beauty,"" added Mr. Crawford. """,1468
Scotland,GPE,", and my uncle's family soon after moved to Scotland. Louis De Crespigny was, even then, I",1469
Granby,GPE,"with the name of society at an ordinary, the Granby, the Crown, and the Dragon, have by",1478
the White Swan,LOC,"neither ladies nor gentlemen at Gascognes, Queen's, the White Swan, or the Black; but residents at these houses",1478
Black,LOC,", Queen's, the White Swan, or the Black; but residents at these houses are allowed to appear",1478
china,GPE,", with his name distinctly written in ink on the china. A label is also attached to each bottle of",1479
Agnes,LOC,"evading his assiduities, not only because his conduct to Agnes had been and still continued unpardonably dishonorable, but she",1491
Agnes,LOC,had been repeated to her formerly with triumphant credulity by Agnes. Marion thoroughly despised his double dealing and ungenerous trifling,1491
Agnes,LOC,"repulsive in her manner; but it seemed due to Agnes as much as possible to avoid him, knowing that",1491
London,GPE,like the difference between a pure mountain breeze and a London fog. The attachment he so often affected had now,1492
Agnes,LOC,"To Marion's astonishment, Agnes merely strolled past, with her eyes earnestly fixed upon",1500
Agnes,LOC,"pleased to observe Captain De Crespigny so much interested in Agnes. ""It is wrong to have delayed so long",1502
Granby,GPE,"to hear, as they had at last reached the Granby, and she rushed up to her own room,",1520
Agnes,LOC,mind a faint outline of what she should say to Agnes on the subject of her unaccountable intimacy with Lord Doncaster,1521
Agnes,LOC,"duty, if possible, she approached the table where Agnes was seated. A large, foreign-looking book",1521
Agnes,LOC,"advantage, Marion placed her hand on the shoulder of Agnes for some moments, and leaned forward, examining those",1522
Massillon,GPE,"are writers in the Roman Catholic Church, such as Massillon, Pascal, and Fenelon, who were nearly as",1525
Agnes,LOC,"deep blue eyes. ""We are motherless girls, Agnes, and therefore we owe each other the greater solicitude",1527
Agnes,LOC,"might render so desperate a measure necessary?"" asked Agnes, with a flickering color in her cheek, and",1528
Agnes,LOC,"distinguished, but insulted by their attentions. Surely, Agnes, it is time for me to speak. Our",1529
Agnes,LOC,"""If he has!"" interrupted Agnes, with startling vehemence. ""Marion! the Abbe",1534
Agnes,LOC,"""In confidence, Agnes! What confidence should ever exist between you and such",1535
Marion,GPE,"of haughtiness, while she shot an angry glance at Marion. ""The last Lord Doncaster but ten, may",1536
Rome,GPE,"think. I certainly have adopted this badge! At Rome I shall do as Rome does. Now, Marion",1538
Rome,GPE,"adopted this badge! At Rome I shall do as Rome does. Now, Marion, as young Rapid says",1538
Agnes,LOC,"Bible which he taught us to revere. Surely, Agnes, you will consult a clergyman of our own persuasion",1539
Agnes,LOC,"made no exclamation, and did not even look at Agnes, but buried her face in her hands, with",1545
Marion,GPE,"""I am one of the Positive Club, Marion, who never change their minds about anything! and",1549
Agnes,LOC,"-spirited uncle, whose affection was so undervalued by Agnes, and whose better feelings were about to be so",1552
Agnes,LOC,"engraved, to her astonishment, the exact date of Agnes' birthday. Marion started when she saw this absurd",1555
Marion,GPE,"personages, Captain De Crespigny had offered his arm to Marion, which she did not seem to observe, but",1557
Agnes,LOC,"forward Sir Arthur, while all eyes were turned upon Agnes, who walked beside Lord Doncaster, with burning cheeks",1557
Ripley,GPE,"entirely, if the inquiry whether I have been at Ripley, comes before the question how I like the waters",1567
Granby,GPE,". The leading question asked of every visitor at the Granby, at least nine times a day is, whether",1601
Granby,GPE,"No stranger, unmarried and marriageable, at the Granby, has any right or title to the squandering of",1602
Britain,GPE,"at, than if it were finer; and if Britain had a settled climate and a despotic government, there",1603
Park Lane,GPE,"Harwood House. It is like a fashionable residence in Park Lane. Such Brussels carpets, rosewood sofas, and damask",1615
Brussels,GPE,"is like a fashionable residence in Park Lane. Such Brussels carpets, rosewood sofas, and damask curtains, that",1615
segar,GPE,"""We might at least air the ruins with a segar. Well, here are the ladies; and now",1616
Britain,GPE,"It seems as if all the birds and butterflies in Britain had an appointment here to-day,"" said",1618
Agnes,LOC,"for private circulation, and one of each sent to Agnes and me, to the five Miss Ogilvies, and",1622
Agnes,LOC,"-reproachful laugh, as she caught the eye of Agnes. ""I thought you only played upon the feelings",1626
dales,GPE,"altogether in my expressions of rapture! Ye hills and dales, ye rivers, woods, and plains.""",1629
china,GPE,"""They resemble china bowls, and should be filled with iced punch!",1635
Agnes,LOC,"has set you off Childe-Haroldizing this morning, Agnes?"" asked Sir Patrick, with angry surprise.",1637
Agnes,LOC,"than at old Lord Doncaster, tottering behind us with Agnes.""",1641
England,GPE,". ""There's a thing they call summer in England, made up of east wind and fog, with",1643
Eastern,LOC,"Puff in the Critic, omit all about gilding the Eastern hemisphere; or about the setting sun pillowing his chin",1648
Marion,GPE,"place and season seemed familiar. He pointed out to Marion a thousand beauties overlooked by ordinary eyes, while many",1652
Paradise,LOC,". Man could not be happy alone, even in Paradise, and the sternest misanthropes can do nothing worse against",1655
Providence,GPE,"""The injury is inflicted on themselves also, as Providence has ordained for wise purposes that, bad as men",1656
Cowper,GPE,"the yard measure, for every emergency, taken from Cowper, Milton, Byron and Co.""",1659
Middlesex,GPE,"propose, if she had not accepted the Duke of Middlesex, in despair; yet had she possessed a thousand",1672
London,GPE,"a woman of gold.' Last season, in London, all the heiresses were dying for me.""",1674
Agnes,LOC,"""Yes!"" observed Agnes, in the same rallying tone. ""Pat is",1680
Great Britain,GPE,"to come! He intends to live as long as Great Britain is an island. Nobody is old, till he",1684
Agnes,LOC,"Captain De Crespigny looked at Agnes with a penetrating air of astonishment, which gradually changed",1685
Agnes,LOC,he had surpassed himself; but the smile with which Agnes listened to this characteristic reply was cold and transient as,1687
Agnes,LOC,"; and when every particular of his adventure had reached Agnes, she felt an undefined sensation of disappointment that the",1706
Granby,GPE,"gone early to bed, at his lodgings near the Granby, Marion accompanied her sister and Mrs. O'Donoghoe, to",1707
Britain,GPE,"Doncaster diamonds, then considered the finest family jewels in Britain, which Queen Charlotte herself was supposed to have coveted",1707
Agnes,LOC,"blessing I do not with my whole heart desire for Agnes,"" replied Marion warmly, when thus appealed to",1709
Agnes,LOC,"the flickering flames with intense and solemn interest; but Agnes, after the first surprise was over, sank lazily",1712
the yawning gulf,LOC,"Marion led Sir Arthur to the very brink of the yawning gulf, and cautiously placed him on the tottering gallery,",1735
Providence,GPE,"than my existence, for I owe you, under Providence, all the happy days I have ever known in",1749
Marion,GPE,"smile and a tear struggled hard for the mastery in Marion's downcast countenance, while Richard continued to speak with",1753
Britain,GPE,"of your head. The best 'catch' in Britain has actually lost his heart to a tolerably pretty,",1769
Agnes,LOC,"but Patrick, it is very different in respect to Agnes. Her whole thoughts are embittered by Captain De Crespigny",1774
Agnes,LOC,"""What?"" asked Agnes, with a start of eager curiosity. ""What",1777
Agnes,LOC,". ""This is a teazing and tormenting world, Agnes, where we cannot order everything as we like",1778
Agnes,LOC,"your humor to-day, Pat?"" asked Agnes, indifferently. ""You seldom treat me to a",1779
Wigton,GPE,"! Here are my two best friends on earth, Wigton and De Crespigny, with a thousand mental, personal",1780
Agnes,LOC,"and so forth. It is a great inconvenience, Agnes, that both your strings should break in this way",1784
Agnes,LOC,"man, thinking only of his own grievances, while Agnes, feeling herself extinguished at a blow, gazed in",1784
Agnes,LOC,"""It may be like men in general, Agnes, but it is not like Richard,"" replied",1790
Agnes,LOC,"is indeed a complicated and mysterious drama, in which Agnes felt more and more dissatisfied with the part she had",1804
Portobello,GPE,"Before they reached Portobello, winter had already covered the earth in a shroud",1805
Florence,GPE,"after a few weeks, Sir Patrick also arrived at Florence, and Clara shrunk with blighting, heart-broken",1808
Agnes,LOC,"The wintry year rolled on till Christmas eve, when Agnes, with a discontented yawn, loudly wished that she",1817
Jupiter,LOC,"loudly wished that she had been born in the planet Jupiter, where there was no winter at all. That",1817
Agnes,LOC,"""May I take the liberty of inquiring, Agnes, whether you have fully investigated all the stories we",1818
Agnes,LOC,"""Convince me of that, Agnes, if possible; but you are aware that my",1820
Agnes,LOC,"may think me a whimsical old man; but, Agnes, you cannot long be troubled with my care",1822
Agnes,LOC,"""This is little short of an elopement, Agnes!"" replied Sir Arthur, with a mild but",1826
Agnes,LOC,"it with me. Come back when you will, Agnes, and if I am alive, you shall be",1826
Agnes,LOC,"thick, like rain, upon her cheek; but Agnes, with whom kindness, in its most impressive form",1827
apoplexy,GPE,"back in a violent spasm, the immediate precursor of apoplexy.",1833
Agnes,LOC,", when she was amazed near the door to meet Agnes, hurrying past in travelling costume, and anxious,",1837
Agnes,LOC,"with a look of grave and melancholy surprise; while Agnes, trying not to seem aware of it, and",1839
Agnes,LOC,"fixed on the ground, Marion received the hand of Agnes, and gave her one parting look of expostulation,",1853
Agnes,LOC,"and feeling might yet make themselves heard; but when Agnes had sprung into Mrs. O'Donoghoe's carriage, and kissed",1853
Marion,GPE,"and, giving a last glance of fond affection at Marion, a grey, ashy hue stole over his features",1865
Florence,GPE,"At Florence, Clara Granville lingered and recovered, and lingered again",1868
Marion,GPE,"and anxiously had he watched for a single line from Marion, yet so well had Sir Patrick arranged the measures",1869
Florence,GPE,from Sir Patrick. He has been some time in Florence; he sends every morning to inquire for me!,1875
Providence,GPE,"countenance became irradiated with peace. ""The ways of Providence are indeed wonderful! If Dunbar be willing to forget",1882
Agnes,LOC,"Marion felt more and more astonished to hear nothing of Agnes, who had written but once, a very few",1893
Agnes,LOC,"Marion's surprise, when looking at the signature of Agnes, a broad line had been drawn through the name",1893
Marion,GPE,", wild, hysterical smile, clasped her arms around Marion, and locked her in a long embrace. Marion",1897
Agnes,LOC,"sustained, and yet she became startled to perceive that Agnes was actually shivering with agitation; that her eyes were",1897
Agnes,LOC,"Marion, alarmed and shocked at the unexpected excess of Agnes' grief. ""We are all the world to",1899
Agnes,LOC,"We are all the world to each other now, Agnes!""",1899
Agnes,LOC,"her emotion, that she might compose the mind of Agnes, whose voice had become hollow, her eyes were",1901
Agnes,LOC,"""It matters little, Agnes, who Captain De Crespigny fancies for a passing hour",1903
Agnes,LOC,"""Dixon added,"" continued Agnes, with a gasping sob of angry emotion, """,1904
Agnes,LOC,"Marion saw that Agnes, when she spoke, gazed at the portrait of",1905
Agnes,LOC,"the world's eye by such association!"" continued Agnes, rapidly. ""All is agony and horror!",1906
Agnes,LOC,"Creator sees fit to alter it. Even now, Agnes, you may, if you choose, have peace",1907
Agnes,LOC,Though little of Agnes' depression was really caused by Sir Arthur's death,1909
Agnes,LOC,"melancholy enough already, without becoming methodistical!"" interrupted Agnes, impatiently. ""I wept when I was born",1913
Agnes,LOC,"""My own sorrows and your's, Agnes. We both need comfort, and neither of us",1916
Agnes,LOC,"""Yet, Agnes, there is not probably a single living being with",1918
Agnes,LOC,"when she was not happy, for the sake of Agnes, to appear so. Marion's sorrows taught her",1923
Agnes,LOC,to feel tenfold for others; but the sympathies of Agnes were concentrated entirely on herself.,1923
Agnes,LOC,"The emotion which Agnes felt on first returning home, had been only like",1925
Agnes,LOC,It was singular that Agnes still evidently found a mysterious pleasure in exercising to the,1926
Agnes,LOC,"use of her confidence, she at length passively allowed Agnes to follow the bent of her humor, and kept",1926
Agnes,LOC,"""You know, Agnes,"" observed Marion one day, in answer to",1927
Agnes,LOC,"before had it appeared, to the impatient mind of Agnes, that the sands of her hour-glass fell",1930
Agnes,LOC,"pouring a torrent of lively gossip into the ears of Agnes, who felt little disposed at first to become interested",1930
Australia,GPE,"Lieutenant Stanley and Miss Maynard to marry and settle in Australia, or to continue single and remain at home.",1930
Agnes,LOC,", and bankruptcies, had acted on the spirits of Agnes as a counter-irritation, so that, in",1932
Agnes,LOC,"to scour it away, and the scattered links of Agnes' happiness seemed brightening now again, as if they",1932
Agnes,LOC,"the drooping pinions of her ambition had been lowered, Agnes might soon put a patch on her worn-out",1932
Agnes,LOC,"time, entering society again, and he silently led Agnes to a seat beside Lady Charlotte Malcolm and Miss Howard",1933
Agnes,LOC,"humor and vivacity, after giving a slight bow to Agnes, which she did not even see. A mist",1934
Agnes,LOC,"concealed in the great drama of life; and though Agnes felt herself grow blind when dinner was announced, yet",1935
Agnes,LOC,"and persecuted her to sing. It was weeks since Agnes had attempted a note, but, anxious to avoid",1937
Agnes,LOC,"her heart; the notes died away inaudibly, and Agnes at length, leaning her forehead on the music-",1938
Agnes,LOC,"very evening subsequent to Lady Towercliffe's party, after Agnes had retired in feverish dejection to spend some time in",1941
Agnes,LOC,"the right to interfere, but, in respect to Agnes, as the niece of Sir Arthur, it is",1947
Agnes,LOC,"such ravages as are already visible in the countenance of Agnes, and she must not be so treated with impunity",1947
Agnes,LOC,"depart, when the door was slowly opened, and Agnes glided into the room, while Henry started, looking",1953
Agnes,LOC,"the expression of settled melancholy on the beautiful features of Agnes, a gleam of indignant emotion flashed across his countenance",1954
Agnes,LOC,"""Here I am, quite unexpectedly, Agnes! like snow in summer, or a burst of",1955
Agnes,LOC,"like an electric shock! I remember the time, Agnes, when you never gave me above three fingers to",1955
Agnes,LOC,"""Surely, Agnes, as we cannot mend the past, or",1960
Agnes,LOC,"book-making, or worsted work! But, Agnes,"" added he, more seriously, ""above",1960
Agnes,LOC,"After Henry left the room, Agnes, having inveighed with more than her usual bitterness against",1963
Agnes,LOC,"her every day a more uncongenial companion, as now Agnes had come to the final conclusion that she was herself",1963
Siberia,LOC,"as spring, bursting forth amidst the arid deserts of Siberia, after the snow has been melted away in the",2021
Beaujolie Manor,GPE,"of Howard Abbey, including all the broad acres of Beaujolie Manor?""",2028
Agnes,LOC,"a tone of unusual kindness in his manner to both Agnes and Marion, who were surprised by the genuine warmth",2032
Agnes,LOC,"human countenance could have expressed so much anguish. While Agnes preserved an almost statue-like silence, Marion took",2032
Marion,GPE,"thoughts and feelings in life. I am returned, Marion, now, to do justice wherever it is due",2044
