Location,ent_type,context,p_no
Providence,GPE,"those present, save Thomas Chirgwin, but felt that Providence, harsh till now, had dealt kindly by Joan",1550
earth,LOC,". But soon he returned to his labor; the earth rose foot by foot, and the strong young man",1551
Providence,GPE,related to the parties both now unhappily swept away by Providence—I mean Thomas Tregenza and Joan—it is,1555
Newlyn,GPE,"felt that her own position must henceforth be exalted in Newlyn, for the effects of the combination of catastrophes led",1556
Thomasin,LOC,"pertaining thereto. The cottage was already Tregenza property. Thomasin therefore looked through the overwhelming misery of the time,",1556
Newlyn,GPE,"funeral of Joan Tregenza there blew a southwest wind over Newlyn, from out a gray sky, dotted with watery",1557
London,GPE,through the village. He had come that day from London upon the paying off of his vessel; and while,1558
London,GPE,"with the sailor; and he did not write from London to tell any of his return, that their pleasure",1558
Newlyn,GPE,"full of the fair girl he meant to marry at Newlyn. To her, at least, he had kept",1559
Tregenzas,GPE,"he sighted the lamp-lighted cottage window of the Tregenzas. Thereupon he stopped a moment, brought his bag",1560
Levant,GPE,"welcome. Theer be thots in me so deep as Levant mine, but I doan't speak 'em for anybody's",1575
wans,GPE,"of 'em. The devil's nets was the full wans, 'cause—""",1577
He'm,GPE,worst on it. What terrible evil be here? He'm—he'm daft seemin'ly; he's spawk the awfulest,1579
Let'n,GPE,in en for my better light. Er said 'Let'n come home an' call the devil as did it,1599
Newlyn,GPE,"an hour before had hastened hot-footed through the Newlyn streets, whose habitual stern expression had softened before the",1607
the gray village,LOC,"softened before the well-known sights and smells of the gray village, whose earnest soul was full of happiness under the",1607
Noy,GPE,his sorrow. There was no space now vacant in Noy's brain to hold the full extent of his loss,1607
Penzance,GPE,"Newlyn; and he wandered back, therefore, toward Penzance. A glare of gas lamps splashed the wet surface",1609
Newlyn,GPE,disannulled by chance. He turned a moment where the Newlyn harbor light flashed across the darkness to him. From,1610
London,GPE,"station, with a vague purpose to go straight to London at the earliest opportunity, when a wiser thought arrested",1612
Newlyn,GPE,"""I be come from Newlyn, from the Tregenzas. Thomasin have tawld me of",1614
Tregenzas,GPE,"""I be come from Newlyn, from the Tregenzas. Thomasin have tawld me of all that's falled",1614
Thomasin,GPE,"I be come from Newlyn, from the Tregenzas. Thomasin have tawld me of all that's falled out;",1614
Providence,GPE,", absolutely convinced that to this end it had pleased Providence to give him life, went forth into the world",1647
Penzance,GPE,"seducer of Joan. After leaving Drift he returned to Penzance, lay there that night, and upon the following",1647
Tarrant,GPE,"a similar way. His suspicious nature took fright and Tarrant's dark, bright eyes seemed to read his secret",1649
Tedn,GPE,"""Awnly sideways. 'Tedn' nothin' to me. I knaws the parties an",1651
London,GPE,"'s impossible, I fear, unless you go to London. I cannot help you further than to say",1652
Tarrant,GPE,", being anxious to escape further questioning, now thanked Tarrant and speedily departed. Not until half way back again",1653
Penzance,GPE,speedily departed. Not until half way back again to Penzance did he realize how slight was the nature of this,1653
London,GPE,to his object; the man he wanted lived in London and had a painting of Joan Tregenza in a picture,1653
London,GPE,". Allowing the ample margin of ten picture galleries to London, and assuming that the portrait of Joan once found",1654
Paddington,GPE,". He hired a bedroom in a mean street near Paddington, and, on the day after his arrival in",1655
London,GPE,", and, on the day after his arrival in London, purchased a large map and index of the city",1655
London,GPE,London swept and surged about Joe Noy unheeded. He cared,1656
Tregenzas,GPE,"the quay, Joe saw the white cottage of the Tregenzas, and there his survey stopped, for at this",1659
London,GPE,"Noy from the moment when first he set foot in London and began his search, now for a moment overwhelmed",1674
Melbury Gardens,GPE,"JOHN BARRON, No. 6 Melbury Gardens, S. W.",1676
S. W.,GPE,"JOHN BARRON, No. 6 Melbury Gardens, S. W.",1676
Melbury Gardens,GPE,", and set to work to find the position of Melbury Gardens upon his map. This done the man marked his",1677
Melbury Gardens,LOC,"his map and committed to memory, Noy soon reached Melbury Gardens and presently stood opposite No, 6 and scanned it",1680
Tobago,GPE,"; upon one wall hung the ""Negresses Bathing at Tobago."" For the rest the room appeared empty.",1697
Cornwall,GPE,"Station, and was soon on his way back to Cornwall.",1705
London,GPE,"The first letter came from London, the second, directed in a similar hand,",1710
Penzance,GPE,"He, it may be said, had reached Penzance by the same train which conveyed his various missives,",1711
London,GPE,"another letter for you from me, sent off from London. It is all wrong, so burn it,",1713
Cornwall,GPE,least of any desperate action. That he was in Cornwall again and a free man appeared to her proof sufficient,1714
nort,GPE,"mountains; he do knaw that sorrer ban't sent for nort.""",1723
West,LOC,"stood silently at the top, their faces to the West.",1754
earth,LOC,Already the voices of the frost began to break the earth's silence. In the darkness of woods it was,1755
