Location,ent_type,context,p_no
Maida Vale,GPE,"Regent's Park, a range up Edgware Road to Maida Vale, the routes west and south-west through Uxbridge",1953
Uxbridge,GPE,"Vale, the routes west and south-west through Uxbridge and Putney to the country, and Wimbledon Common and",1953
Putney,GPE,"the routes west and south-west through Uxbridge and Putney to the country, and Wimbledon Common and Putney Heath",1953
Sydenham,GPE,"gone down the Thames below London Bridge, nor seen Sydenham nor Epping Forest nor the Victoria Park. Take a",1953
London,GPE,"how vast is the area left untouched. All industrial London, all wholesale London, great oceans of human beings",1953
London,GPE,"area left untouched. All industrial London, all wholesale London, great oceans of human beings fall into that excluded",1953
West,LOC,"he knew were the parasitic and dependent poor of the West, the shops, good retail shops, the factories",1953
London,GPE,course he had been informed about this vast rest of London. He knew that as a matter of fact it,1954
London,GPE,"contact. He discovered this limitless, unknown, greater London, this London of the majority, as if he",1954
London,GPE,"discovered this limitless, unknown, greater London, this London of the majority, as if he had never thought",1954
London,GPE,"be no limits to this thread-bare side of London, it went on northward, eastward, and over",1954
London,GPE,"tolerable meal tolerably served. The entertainment of this eastern London was jingle, its religion clap-trap, its",1955
Hoxton,GPE,"crowded home behind and above a baker's shop in Hoxton, he had gone as a boy into the works",1957
England,GPE,"in meeting Dowd he was meeting all that vast new England outside the range of ruling-class dreams, that",1958
England,GPE,"range of ruling-class dreams, that multitudinous greater England, cheaply treated, rather out of health, angry",1958
England,GPE,", energetic and now becoming intelligent and critical, that England which organized industrialism has created. There were nights when",1958
Silvertown,GPE,"Presently he learnt from a Silvertown employer what that concealed aspect was. Dowd was """,1961
West,LOC,"women and shirkers flaunting and frittering away there in the West, while here men and women toil and worry and",1982
East,LOC,"Suppose the West-end became—Tolstoyan; the East would become chaos.""",1999
Dorvil,GPE,"G. B. Magdeberg, M.P., the sham Machiavellism of Dorvil, the sham persistent good-heartedness of Will Pipes",2008
Wonderland,GPE,stepped through such boundaries as Alice passed to reach her Wonderland; the other world became a dream again; as,2015
London,GPE,"And the first shock of discovering that greater London which ""isn't in it"" passed away by",2017
Belgravia,GPE,"with repetition. He got used to the change from Belgravia to East Ham, from East Ham to Belgravia.",2017
East Ham,GPE,". He got used to the change from Belgravia to East Ham, from East Ham to Belgravia. He fell in",2017
East Ham,GPE,"to the change from Belgravia to East Ham, from East Ham to Belgravia. He fell in with the unusual persuasion",2017
Belgravia,GPE,"from Belgravia to East Ham, from East Ham to Belgravia. He fell in with the unusual persuasion in Belgravia",2017
Belgravia,GPE,"Belgravia. He fell in with the unusual persuasion in Belgravia, that, given a firm and prompt Home Secretary",2017
East Ham,GPE,"that, given a firm and prompt Home Secretary, East Ham could be trusted to go on—for quite a",2017
Godalming,GPE,". They took a furnished house at Shackleford, near Godalming in Surrey, and there they lived for nearly a",2018
Surrey,GPE,"took a furnished house at Shackleford, near Godalming in Surrey, and there they lived for nearly a year—",2018
London,GPE,"a town apartment for Trafford when business held him in London. And there it was, in the pretty Surrey",2018
London,GPE,"When it was time for Marjorie to return to London, spring had come round again, and Trafford's",2019
the East End,LOC,"things. While he was busy creating his factory in the East End, Marjorie was displaying an equal if a less original",2019
Dover,GPE,"lot. Remington sparred agreeably with the old Toryism of Dover, flank attacks upon them both were delivered by Mrs.",2024
Trafford,GPE,"attacks upon them both were delivered by Mrs. Millingham and Trafford, Crampton instanced Hungarian parallels, and was happily averted",2024
Crampton,GPE,"them both were delivered by Mrs. Millingham and Trafford, Crampton instanced Hungarian parallels, and was happily averted by Mary",2024
Carmel,GPE,"a hostess. She gathered her earlier bunches in the Carmel and Solomonson circle, with a stiffening from among the",2025
æsthetic,GPE,"dinners were successful. Of course, the abundance and æsthetic achievements of Mrs. Lee still seemed to her immeasurably out",2026
the East End,LOC,"hundred obscure individuals who were yielding a sustaining profit in the East End. At any rate, they were very handsome and",2028
Morocco,GPE,"of travel to countries that caught at his imagination, Morocco, Montenegro, Southern Russia.",2030
Montenegro,GPE,"to countries that caught at his imagination, Morocco, Montenegro, Southern Russia.",2030
Southern Russia,LOC,"that caught at his imagination, Morocco, Montenegro, Southern Russia.",2030
Alps,LOC,"the country, and by the long pilgrimage among the Alps that had ended so unexpectedly at Vevey. In the",2037
Scotland,GPE,"interests. He began to see why people go to Scotland to get away from London, and come to London",2043
London,GPE,"see why people go to Scotland to get away from London, and come to London to get away from Scotland",2043
London,GPE,"Scotland to get away from London, and come to London to get away from Scotland, why they crowd to",2043
Scotland,GPE,"London, and come to London to get away from Scotland, why they crowd to and fro along the Riviera",2043
Switzerland,GPE,"crowd to and fro along the Riviera, swarm over Switzerland, shoot, yacht, hunt, and maintain an",2043
London,GPE,"very steadily. He wanted intensely to think, and London and Marjorie would not let him think. He wanted",2047
London,GPE,"think. He wanted therefore to go away out of London and Marjorie's world. He wanted, he felt",2047
the Himalaya Mountains,LOC,"he had one, inclined him to some solitude among the Himalaya Mountains. That came perhaps from Kim and the precedent of",2047
Labrador,GPE,listen. His mind was taking up this idea of Labrador. He wondered why he had not thought of Labrador,2049
Labrador,GPE,Labrador. He wondered why he had not thought of Labrador before.,2049
London,GPE,"voices, and opened conversations in trite phrases, about London architecture, about the political situation or the morning's",2050
Labrador,GPE,"Now, in Labrador——....",2053
Labrador,GPE,"on upstairs to the smoking-room, thinking of Labrador. Long ago he had read the story of Wallace",2054
Labrador,GPE,"There was much to be said for a winter in Labrador. It was cold, it was clear, infinitely",2055
Labrador,GPE,"""I'm off to Labrador,"" said Trafford, and entered the smoking-",2057
Labrador,GPE,"was, after all, perfectly easy to go to Labrador. One had just to go....",2058
Weston Massinghay,GPE,"four other people, including that vigorous young politician, Weston Massinghay, and Hart, K.C., about the further fireplace",2059
Labrador,GPE,I'm up to my neck in—detail about Labrador. I shall be starting—before the month is,2065
Berlin,GPE,"of the Royal Society with a reputation that echoed in Berlin, and very perceptibly did not return Blenkins' admiration",2069
Euston,GPE,"meeting in the train to the moment of parting at Euston, or Paddington, or Waterloo; and one or",2070
Waterloo,GPE,"moment of parting at Euston, or Paddington, or Waterloo; and one or two hostesses with embittered memories could",2070
Trafford,GPE,; these were the things that made Talk hateful to Trafford.,2072
Cambridge,GPE,"of relaxed schoolmen. He thought of Doctor Codger at Cambridge, bubbling away with his iridescent Hegelianism like a salted",2073
Labrador,GPE,"that he meant to leave all this and go to Labrador. His mind went a step further, and reflected",2074
Labrador,GPE,", and reflected that he would not only go to Labrador, but—it was highly probable—come back",2074
Labrador,GPE,him with conclusive emphasis that he had to go to Labrador....,2077
Durgan,GPE,"Romeike College, of which his old bottle-washer Durgan was, he knew, extravagantly proud. Romeike's",2079
Lake,LOC,"of constants he had made for his elasticity researches. Lake had kept it there, for Lake was a man",2085
Lake,LOC,"elasticity researches. Lake had kept it there, for Lake was a man of generous appreciations, and rather proud",2085
India,GPE,"at either end. There were two lean jars from India, a young boy's head from Florence, and",2108
Florence,GPE,"jars from India, a young boy's head from Florence, and in a great bowl in the remotest corner",2108
Blenkinses,GPE,", presently have to swim submerged in another generation of Blenkinses and their Talk, toil in arduous self-seeking",2114
Providence,GPE,"many people whose peripheries defy the manifest quaint purpose of Providence, he was in a state of thwarted adiposity,",2129
England,GPE,"its magic power, she felt, in this degenerating England it had ruled so long. In the last year",2134
Labrador,GPE,"establish this new resolution, to go right away to Labrador for a year. He wanted to tell someone the",2136
Labrador,GPE,"ground as near as one can get it nowadays—Labrador.""",2147
Labrador,GPE,"."" He paused. ""I'm going to Labrador.""",2152
London,GPE,"""In London?""",2180
Labrador,GPE,""" he said. ""I saw my way to Labrador....""",2236
Capes,LOC,"silences, who had subsided from an early romance (Capes had been divorced for her while she was still a",2238
Hampden,GPE,"a little to Mrs. Bernard until it was time for Hampden to entertain her, then finding Mrs. Capes was interested",2238
Greece,GPE,theatre has for its own purposes developed. Just as Greece through the ages evolved and polished and perfected the idealized,2243
villainies,GPE,"heroic virtues, incredible honour, genial worldliness, childish villainies, profound but amiable waiters and domestics, pathetic shepherds",2243
England,GPE,"shield her. Then years after he had returned to England—the first act happened, of course in India",2243
India,GPE,"England—the first act happened, of course in India—to find her on the eve of marrying,",2243
China,GPE,"at the glass and silver, and that silk from China! And we are in the full tide of our",2312
Switzerland,GPE,"""We might go away—to Switzerland.""",2316
Switzerland,GPE,"""We went to Switzerland. Didn't we agree—it was our second",2317
Labrador,GPE,"""You see.... I mean to go to Labrador.""",2334
Labrador,GPE,"than he knew. They were to go away to Labrador, this snowy desert of which she had scarcely heard",2335
Labrador,GPE,"They parted that night resolved to go to Labrador together, with the broad outline of their subsequent journey",2351
Labrador,GPE,"to work in the library, finding out books about Labrador, and looking up the details of the journey.",2352
London,GPE,", when she could even think of staying secure in London and letting him go alone. She developed complicated anxieties",2357
Labrador,GPE,I can't drag you shrieking all the way to Labrador; short of that I'm going to make you,2358
Labrador,GPE,"""In Labrador,"" he began....",2365
Liverpool,GPE,In the train to Liverpool she watched Trafford with the queer feeling which comes to,2368
St. John's,GPE,"deck of the steamer that was to take her to St. John's. She had visited her cabin, seen her luggage",2369
Mersey,GPE,"her luggage stowed away, and now she surveyed the Mersey and its shipping with a renewed freshness of mind.",2369
Italy,GPE,"had crossed the sea for the first time—to Italy. Then, too, Trafford had seemed a being",2369
St. John's,GPE,"they had set out upon, in this voyage to St. John's. But there was plenty of time before them.",2370
Earth,LOC,has had a voyage no one really understands that old Earth is a watery globe.... They ran into thirty hours,2370
St. John's,GPE,"Came the landfall and then St. John's, and they found themselves side by side watching the",2371
St. John's,GPE,"breed guides that Trafford had arranged should meet them at St. John's, and it was three weeks from their reaching Newfoundland",2373
the Green River,LOC,"to Manivikovik, the Marconi station at the mouth of the Green River, and thence past the new pulp-mills up",2373
London,GPE,from them already. Every day of the journey from London had released them or deprived them—she hardly knew,2379
Labrador,GPE,"—it was sweet and wonderful with sprigs of the Labrador tea-shrub—undressed, and had hardly rolled",2380
china,GPE,"he offered her. (They weren't to see china cups again for a year.) ""It's",2384
Labrador,GPE,the tent and stared blankly at this summer day in Labrador.,2393
Labrador,GPE,a third days' journey towards the silent inland of Labrador.,2398
geese,GPE,"means lifeless. They saw great quantities of waterbirds, geese, divers, Arctic partridge and the like, they",2408
Arctic,LOC,"saw great quantities of waterbirds, geese, divers, Arctic partridge and the like, they became familiar with the",2408
geese,GPE,cry of the loon. They lived very largely on geese and partridge. Then for a time about a string,2408
Atlantic,LOC,the low watershed between the waters that go to the Atlantic and those that go to Hudson's Bay. Close,2410
Hudson,LOC,that go to the Atlantic and those that go to Hudson's Bay. Close beside the site he had chosen,2410
the Green River's,LOC,and gave a glimpse up the narrow rocky valley of the Green River's upper waters and a broad prospect of hill and tarn,2410
North,LOC,of hill and tarn towards the south-east. North and north-east of them the country rose to,2410
the Green River,LOC,"effect; the one continually living thing seemed to be the Green River, hurrying headlong, noisily, perpetually, in an",2410
London,GPE,her that the sea coast was but a step from London and ten thousand miles away from her.,2418
Mackenzie,LOC,"blood, sober and experienced men. Three were named Mackenzie, two brothers and a cousin, and another,",2419
Labrador,GPE,", and afterwards guided Mrs. Hubbard in her crossing of Labrador. The fifth was a boy of eighteen named Lean",2419
Hubbards,LOC,"women, had ventured far in the wake of the Hubbards into these great wildernesses during the decade that followed that",2419
Esquimaux,GPE,died. But that any one not of Indian or Esquimaux blood should propose to face out the Labrador winter was,2419
the Green River,LOC,along beside Marjorie and Trafford ever since they had entered the Green River; and it didn't so much come to an,2419
Labrador,GPE,"said, were the common things that happened in a Labrador winter. Did the Traffords wish to run such risks",2433
London,GPE,deserting. Noyes drew fancy pictures of the pleasures of London by way of contrast to the bitter days before them,2434
New York,GPE,there's people. Why! when I was in New York I used to spend hours looking at the people.,2434
New York,GPE,"' everywhere. You can spend hours and hours in New York——""",2434
London,GPE,"""London,"" said Marjorie.",2435
London,GPE,"""Well, London—just going about and reading the things they stick",2436
New York,GPE,","" confirmed Noyes. ""When I was in New York there was a telephone in each room in the hotel",2438
England,GPE,"tattered sixpenny novel that had drifted into his hands from England, had even some notion of an elopement, of",2439
Mackenzie,LOC,"One night after a hard day's portage Mackenzie was inspired by a brilliant idea. ""They got",2440
Mackenzie,LOC,"""What is it, Mrs. Trafford?"" asked Mackenzie.",2442
Mackenzie,LOC,Mackenzie did not take it in until his younger brother had,2446
Mackenzie,LOC,"Mackenzie, in silhouette against the fire, shook his head",2450
England,GPE,"had whipped out the letters they had given him for England, and he was waving them. Then, as",2457
Labrador,GPE,"ice, and then a night when it seemed all Labrador, earth and sky together, was in hysterical protest",2480
England,GPE,"""Where had we got to when we left England?"" cried Marjorie. ""You couldn't work",2483
wintry,GPE,"little overcast, and very cold between the gleams of wintry sunshine. ""Good-bye, dear wife!",2495
England,GPE,"her children and what they might be doing, in England across there to the east it would be about five",2497
London,GPE,the children would be coming home through the warm muggy London sunshine with Fraulein Otto to tea. She wondered if,2497
London,GPE,"the children, no need whatever.... The world of London opened out behind these thoughts; it was so queer",2497
Carmels,LOC,the Solomonsons and the Capeses and the Bernards and the Carmels and the Lees. Would they talk of her and,2497
Trafford,GPE,to it all? She found herself thinking intently of Trafford.,2497
the hummocky ridge,LOC,"beat the smoke down. Then as her eyes scanned the hummocky ridge ahead, she saw something, something very intent and",2515
Labrador,GPE,", that was soughing down the valley. Always in Labrador, if you can, you camp against a rock",2534
Labrador,GPE,"When at last the wolfish cold of the Labrador night had come, it found Trafford and Marjorie seated",2566
Labrador,GPE,","" he said. ""The hottest thing in Labrador.""",2571
wintry,GPE,"clearly visible beyond the smoulder of the fire, a wintry waste of rock and snow, boulder beyond boulder,",2574
astir,GPE,"and the sky alive and coldly marvellous, signalling and astir. She watched the changing, shifting colours, and",2574
Trafford,GPE,she was horribly afraid of what might be happening to Trafford. She carried her stuff through the wood and across,2582
Trafford,GPE,"the broad windings of her pine-tree trail to Trafford, with the unloaded sledge bumping behind her. She",2595
Labrador,GPE,"courage. She was doing this thing, against all Labrador and the snow-driving wind that blew from the",2600
the Aurora Borealis,LOC,life which she had first perceived when she had watched the Aurora Borealis flickering up the sky. Beneath that realization and carrying,2600
London,GPE,"time and space for what it was. Away in London the children, with the coldest of noses and the",2601
London,GPE,"about their bedrooms in the mild morning sunlight of a London winter; Elsie, the parlourmaid, would be whisking",2601
Labrador,GPE,speech was determined by the purpose of his journey to Labrador. At last he was reviewing his life and hers,2613
Pentecost,GPE,'s like the little tongues of fire that came at Pentecost.... Queer how one comes drifting back to these images,2640
Mersey,GPE,I've been thinking—since first we left the Mersey. I've begun to see what it is to,2698
England,GPE,"world for sheer lack of direction. Away there in England—I suppose that is westward""—he pointed—""there are thousands of",2709
geese,GPE,""" they explained to each other, ""ducks and geese, long before May. May, you know,",2711
the Green River Valley,LOC,iridescent Labradorite that had been so astonishing a feature of the Green River Valley. She would have it polished on one side only,2749
London,GPE,", ordered and purposeful life for Trafford and herself in London, a life not altogether divorced from their former life",2751
Labrador,GPE,; the men are just the individuals. Into this Labrador and into all the wild and desolate places of thought,2770
England,GPE,"hungers go. We've got to go back to England on the side of that delay, that arrest of",2784
Israel,GPE,"of Bond Street, you and your kind, like Israel leaving the Egyptian flesh-pots. You're going",2784
London,GPE,get into a mess again when we are back in London.... As big a mess and as utter a discontent,2788
Labrador,GPE,"he said, after thought. ""You're all Labrador older.""",2791
London,GPE,". We shall. We shall, old man. London is still a tempting and confusing place, and you",2798
London,GPE,their elaborate planning-out of a new life in London were other strands of thought. Queer memories of London,2812
London,GPE,London were other strands of thought. Queer memories of London and old times together would flash with a peculiar brightness,2812
England,GPE,"often in the day now they calculated the time in England, and tried to guess to a half mile or",2813
Paris,GPE,"stuff they give you in the little pavement restaurants in Paris. You know—Croûte-au-pot,",2823
London,GPE,"were not only unwholesome, but nasty. ""In London,"" said Trafford, ""one's taste gets",2828
Germany,GPE,"Sausage led to Germany. ""I'm not one of those patriots,",2834
Germany,GPE,way of glorifying their own. While I was in Germany I tasted many good things. There's their Leberwurst,2834
Germany,GPE,"'s splendid. It's only a fool would reproach Germany with sausage. Devonshire black-pudding, of course",2834
Devonshire,GPE,"'s only a fool would reproach Germany with sausage. Devonshire black-pudding, of course, is the master",2834
the South Europeans,LOC,the cooking of Teutonic peoples is than the cooking of the South Europeans! It's as if one needed a colder climate,2834
Austria,GPE,"There's much that's fine, though, in Austria and Hungary. I wish I had travelled in Hungary",2834
Hungary,GPE,"much that's fine, though, in Austria and Hungary. I wish I had travelled in Hungary. Do",2834
Hungary,GPE,Austria and Hungary. I wish I had travelled in Hungary. Do you remember how once or twice we've,2834
America,GPE,"hot curry powder, very hot. And look at America! Here's a people who haven't any of",2838
Europe,LOC,"people who haven't any of them been out of Europe for centuries, and yet they have as different a",2838
States,GPE,"fine. I had it when I was in the States. You know, you take it up in your",2840
Labrador,GPE,"The craving air of Labrador at a temperature of -20° Fahrenheit, and methodically",2841
the Green River,LOC,"Indian half-breed, a trapper up and down the Green River and across the Height of Land to Sea Lake.",2850
the Height of Land to Sea Lake,LOC,"a trapper up and down the Green River and across the Height of Land to Sea Lake. He arrived in a sort of shy silence,",2850
Switzerland,GPE,a crowded carriage in an all-night train from Switzerland. She tried to count how many people there had,2870
Labrador,GPE,"and a good circulation, a man may go about Labrador in winter, six times more easily than by the",2877
Cumberland,GPE,shortest day is no shorter than the shortest day in Cumberland or Dublin.,2877
Dublin,GPE,is no shorter than the shortest day in Cumberland or Dublin.,2877
Green River,LOC,"the point where his trapping ground turned out of the Green River gorge, he became greatly obsessed by the thought of",2880
Marylebone,GPE,"world, Marjorie, as any sweated seamstress in a Marylebone slum. Lord! how far those pretty wasteful hands",2882
Paris,GPE,"Street shops, and shops in Fifth Avenue and in Paris and Berlin, they will make delightful deep muffs,",2882
Berlin,GPE,", and shops in Fifth Avenue and in Paris and Berlin, they will make delightful deep muffs, with scent",2882
Kensington Gardens,GPE,"and dainty coats and rugs for expensive little babies in Kensington Gardens.""...",2882
Labrador,GPE,"a beautifully marked silver fox, the best luck of Labrador! One goes for years without one, in hope",2894
Labrador,GPE,"been probable that they would stay out their year in Labrador, that separation had seemed mainly a sentimental trouble;",2898
Green River,LOC,"hungry dogs, and sent the Traffords on to the Green River pulp-mills, where there were good beds and",2899
St. John's,GPE,"gun of the Grenfell, the new winter steamer from St. John's, signalling as it came in through the fog,",2906
